Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount,Month,Quarter,Year,Weekly_Target,Target_Achieved,Rolling_4w_Sales,Rolling_13w_Sales,WoW_pct_Sales_Units,WoW_pct_Revenue,WoW_pct_Lead_Time_days,WoW_pct_Efficiency_u_per_h,anomaly_score,is_anomaly,Weeks_of_Inventory
2023-01-09,53,P009,MAK_SKU_09,Makeup,East,Wholesale,LineA,None,395,381,376,12,57.02,4.46,125.22,1774.22,3618.35,823.66,904.23,21439.52,14319.06,0.6679,5,5.14,15.73,0.033,0.0327,3704,0,27,0.6705,42.4,6.58,False,0.0,2023-01-01,2023-01-01,2023,357,1.0532212885124559,387.25,376.6923076923077,-0.20842105263157895,0.3105642154165902,-0.16666666666666663,-0.1641870350690754,0.17330347787029754,False,9.851063803587596
2023-01-16,54,P009,MAK_SKU_09,Makeup,North,E-commerce,LineB,None,319,309,277,3,53.87,4.37,83.9,1402.42,3665.76,568.58,807.89,14921.99,8477.34,0.5681,3,1.98,11.29,0.0296,0.013,4231,0,14,0.7039,52.4,7.14,False,0.0,2023-01-01,2023-01-01,2023,357,0.7759103641434849,376.5,370.61538461538464,-0.26329787234042556,-0.3039960782704091,-0.4,-0.2822631913541005,0.11692889724817224,False,15.274368175904808
2023-01-23,55,P009,MAK_SKU_09,Makeup,North,E-commerce,LineA,None,357,344,374,2,54.68,4.64,149.94,1671.47,2738.21,525.58,905.31,20450.32,14609.75,0.7144,6,6.87,15.27,0.0355,0.0064,2566,20,28,0.7342,26.6,5.79,False,0.0,2023-01-01,2023-01-01,2023,357,1.0476190476161131,375.5,372.7692307692308,0.35018050541516255,0.3704820871746999,1.0,0.35252435783879554,0.16542213846671194,False,6.8609625485001
2023-01-30,56,P009,MAK_SKU_09,Makeup,North,E-commerce,LineC,None,344,336,356,9,55.93,4.68,120.74,1621.99,2311.45,1299.82,664.25,19911.08,14013.57,0.7038,6,4.4,13.31,0.0217,0.0278,3773,11,30,0.579,36.8,7.98,False,0.0,2023-01-01,2023-01-01,2023,357,0.9971988795490275,345.75,373.6923076923077,-0.048128342245989275,-0.026368291547516076,0.0,-0.12835625409299278,0.1811635930138174,False,10.598314576971026
2023-02-06,57,P009,MAK_SKU_09,Makeup,West,Wholesale,LineB,HolidayPush,327,315,294,4,52.51,4.55,122.62,1500.11,3164.84,647.61,1192.83,15437.94,8932.55,0.5786,4,3.87,12.4,0.0349,0.0142,3273,0,23,0.8057,36.7,7.4,False,0.0,2023-02-01,2023-01-01,2023,357,0.8235294117623991,325.25,368.15384615384613,-0.1741573033707865,-0.2246558197747185,-0.33333333333333337,-0.06836964688204361,0.13838853494310566,False,11.132653023358323
2023-02-13,58,P009,MAK_SKU_09,Makeup,South,E-commerce,LineB,None,448,434,482,6,50.68,4.22,144.26,1904.99,3790.09,798.88,759.82,24427.76,17173.98,0.7031,7,4.71,17.55,0.0302,0.0131,3292,22,31,0.7193,48.0,8.43,False,0.0,2023-02-01,2023-01-01,2023,357,1.3501400560186272,376.5,377.0,0.6394557823129252,0.5823199209220917,0.75,0.41532258064516125,0.18055019302046393,False,6.829875504502333
2023-02-20,59,P009,MAK_SKU_09,Makeup,West,Retail,LineA,None,353,340,301,2,51.96,4.27,107.31,1518.04,1904.19,501.97,1149.84,15639.96,10565.92,0.6756,12,6.66,14.97,0.0363,0.0088,2173,0,15,0.788,20.5,6.41,False,0.0,2023-02-01,2023-01-01,2023,357,0.8431372548995991,358.25,373.15384615384613,-0.3755186721991701,-0.3597464523967814,0.7142857142857142,-0.14700854700854704,0.15878901809408336,False,7.219269079005751
2023-02-27,60,P009,MAK_SKU_09,Makeup,East,E-commerce,LineC,None,362,356,311,9,57.08,4.57,196.2,1673.96,2152.63,716.64,521.88,17751.88,12686.77,0.7147,7,4.77,14.21,0.0139,0.0313,1382,0,11,0.7173,31.1,6.67,False,0.0,2023-02-01,2023-01-01,2023,357,0.8711484593813134,347.0,368.38461538461536,0.03322259136212624,0.1350335934363005,-0.41666666666666663,-0.05076820307281227,0.1820683055689023,False,4.443729889248457
2023-03-06,61,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineB,None,348,338,416,0,39.82,4.78,107.18,1674.16,3608.08,574.97,930.24,16565.12,9777.67,0.5903,4,3.94,13.23,0.0269,0.0,3110,28,26,0.6749,18.8,6.12,True,0.23,2023-03-01,2023-01-01,2023,357,1.165266106439313,377.5,364.84615384615387,0.337620578778135,-0.06685263757979443,-0.4285714285714286,-0.06896551724137934,0.1699612376947196,False,7.475961520490477
2023-03-13,62,P009,MAK_SKU_09,Makeup,North,Retail,LineB,None,373,362,334,5,56.27,4.6,93.62,1725.16,1623.78,728.53,1030.13,18794.18,13686.58,0.7282,3,5.58,15.13,0.0276,0.0169,2925,0,16,0.6591,39.9,7.74,False,0.0,2023-03-01,2023-01-01,2023,357,0.9355742296892561,340.5,361.0769230769231,-0.19711538461538458,0.13456346829965615,-0.25,0.1436130007558578,0.18907055734336642,False,8.757485003720104
2023-03-20,63,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineA,None,293,286,301,6,51.43,4.45,82.33,1312.08,891.31,541.66,258.19,15480.43,12477.19,0.806,3,7.99,13.17,0.0222,0.021,3659,3,10,0.6975,35.6,6.93,False,0.0,2023-03-01,2023-01-01,2023,357,0.8431372548995991,340.5,359.61538461538464,-0.09880239520958078,-0.17631788138668458,0.0,-0.12954395241242567,0.16968222005838157,False,12.156146139016126
2023-03-27,64,P009,MAK_SKU_09,Makeup,West,Retail,LineB,None,382,370,298,4,52.26,4.39,155.86,1692.57,2736.88,555.43,231.13,15573.48,10357.47,0.6651,2,4.98,15.12,0.0314,0.0155,3302,0,16,0.6376,16.5,6.05,False,0.0,2023-03-01,2023-01-01,2023,357,0.8347338935550848,337.25,353.46153846153845,-0.009966777408637828,0.006010814945062837,-0.33333333333333337,0.14806378132118447,0.16628708823979466,False,11.080536875568669
2023-04-03,65,P009,MAK_SKU_09,Makeup,North,Retail,LineB,None,355,350,304,1,52.28,4.5,133.48,1610.85,2594.64,352.57,540.13,15893.12,10794.93,0.6792,11,8.78,16.54,0.0133,0.0051,4134,0,11,0.6502,31.7,7.24,False,0.0,2023-04-01,2023-04-01,2023,357,0.8515406162441134,309.25,340.3076923076923,0.020134228187919545,0.020524635470042796,4.5,0.09391534391534395,0.1674740667566283,False,13.598684165793802
2023-04-10,66,P009,MAK_SKU_09,Makeup,West,Retail,LineB,None,279,274,224,4,52.09,4.45,70.87,1248.64,1705.08,746.32,1128.33,11668.16,6839.79,0.5862,8,7.2,12.11,0.0173,0.0179,2266,0,17,0.7654,30.0,7.55,False,0.0,2023-04-01,2023-04-01,2023,357,0.6274509803903994,281.75,328.61538461538464,-0.26315789473684215,-0.2658357830306447,-0.2727272727272727,-0.2678355501813785,0.14273031765386857,False,10.116071383410397
2023-04-17,67,P009,MAK_SKU_09,Makeup,East,E-commerce,LineC,NewLaunch,376,368,490,2,41.81,4.46,200.03,1696.96,2010.85,1356.6,426.96,20486.9,14995.53,0.732,11,8.42,17.23,0.0205,0.0047,2833,58,32,0.7774,0.5,6.88,True,0.26,2023-04-01,2023-04-01,2023,357,1.3725490196039984,329.0,345.0,1.1875,0.7557952582069496,0.375,0.4227910817506195,0.19120441294848645,False,5.781632641261974
2023-04-24,68,P009,MAK_SKU_09,Makeup,South,Retail,LineB,None,456,434,349,7,53.51,4.69,209.76,2159.62,1267.65,643.19,828.82,18674.99,13775.71,0.7377,5,4.96,18.04,0.047,0.0215,3315,0,22,0.7076,31.5,6.76,False,0.0,2023-04-01,2023-04-01,2023,357,0.9775910364118275,341.75,343.0769230769231,-0.28775510204081634,-0.08844237049041093,-0.5454545454545454,0.047011027278003326,0.14103680341465025,False,9.498567308027027
2023-05-01,69,P009,MAK_SKU_09,Makeup,South,E-commerce,LineB,None,374,364,319,6,52.48,4.66,170.54,1759.89,973.16,531.9,870.42,16741.12,12605.75,0.753,4,6.85,15.99,0.0267,0.0196,4349,0,16,0.6741,57.6,6.67,False,0.0,2023-05-01,2023-04-01,2023,357,0.8935574229666847,345.5,340.2307692307692,-0.08595988538681953,-0.10355400458045771,-0.19999999999999996,-0.11363636363636354,0.1871436516981178,False,13.633228797387998
2023-05-08,70,P009,MAK_SKU_09,Makeup,South,E-commerce,LineC,None,319,319,341,8,57.03,4.22,105.91,1356.77,1729.98,1287.25,306.11,19447.23,14767.12,0.7593,4,7.17,13.83,0.0,0.0235,3797,13,15,0.7421,19.4,5.88,False,0.0,2023-05-01,2023-04-01,2023,357,0.9551820728264561,374.75,343.84615384615387,0.06896551724137923,0.16164450168208577,0.0,-0.13508442776735463,0.15467336368288903,False,11.134897328050155
2023-05-15,71,P009,MAK_SKU_09,Makeup,North,E-commerce,LineA,HolidayPush,381,368,327,2,54.59,4.4,85.73,1684.97,1926.7,492.67,883.75,17850.93,12862.84,0.7206,10,3.13,14.06,0.0318,0.008,1805,0,17,0.6622,28.8,7.58,False,0.0,2023-05-01,2023-04-01,2023,357,0.9159663865520561,334.0,331.9230769230769,-0.04105571847507328,-0.08208366949946078,1.5,0.016630513376717282,0.15340030478971306,False,5.519877658960619
2023-05-22,72,P009,MAK_SKU_09,Makeup,East,E-commerce,LineA,None,387,380,405,0,52.43,4.45,197.37,1741.89,539.6,672.49,335.43,21234.15,17944.74,0.8451,10,8.87,18.11,0.0165,0.0023,3961,10,23,0.6893,32.7,6.71,False,0.0,2023-05-01,2023-04-01,2023,357,1.1344537815094273,348.0,339.9230769230769,0.23853211009174302,0.18952625997637096,0.0,0.2880512091038405,0.16674445977104552,False,9.780246889431488
2023-05-29,73,P009,MAK_SKU_09,Makeup,North,Wholesale,LineA,NewLaunch,387,377,356,10,51.8,4.36,96.36,1696.96,3605.08,1101.35,448.69,18440.8,11588.72,0.6284,4,6.32,16.18,0.0252,0.0295,2919,0,22,0.775,28.1,7.07,False,0.0,2023-05-01,2023-04-01,2023,357,0.9971988795490275,357.25,343.38461538461536,-0.12098765432098768,-0.1315498854439665,-0.6,-0.1065709552733296,0.19845418331799464,False,8.199438179215061
2023-06-05,74,P009,MAK_SKU_09,Makeup,South,E-commerce,LineC,None,401,392,368,7,53.47,4.32,109.87,1743.31,3015.47,1109.85,617.99,19676.96,13190.34,0.6703,6,3.75,15.14,0.0221,0.0212,1279,0,33,0.6917,52.4,6.97,False,0.0,2023-06-01,2023-04-01,2023,357,1.0308123249270846,364.0,339.6923076923077,0.03370786516853941,0.06703396815756357,0.5,-0.06427688504326323,0.18836083198003045,False,3.475543468816458
2023-06-12,75,P009,MAK_SKU_09,Makeup,East,Wholesale,LineB,None,384,380,304,7,52.19,4.42,163.58,1713.64,873.4,899.68,758.7,15865.76,11620.34,0.7324,2,3.12,14.16,0.0085,0.0254,3187,0,18,0.7146,52.1,8.15,False,0.0,2023-06-01,2023-04-01,2023,357,0.8515406162441134,358.25,337.38461538461536,-0.17391304347826086,-0.19368845594034845,-0.6666666666666667,-0.0647291941875826,0.15277190109933347,False,10.483552597093578
2023-06-19,76,P009,MAK_SKU_09,Makeup,North,Retail,LineB,None,448,444,355,5,51.13,4.35,115.58,1960.36,3331.86,1025.86,259.71,18151.15,11573.36,0.6376,5,3.4,16.69,0.0074,0.0169,3280,0,18,0.7499,19.8,7.41,False,0.0,2023-06-01,2023-04-01,2023,357,0.994397759100856,345.75,341.53846153846155,0.16776315789473695,0.14404541604058063,1.5,0.1786723163841808,0.1771966745615547,False,9.239436593691728
2023-06-26,77,P009,MAK_SKU_09,Makeup,West,Retail,LineA,None,345,335,282,3,52.6,4.81,88.67,1668.32,2503.74,1096.8,396.98,14833.2,9167.36,0.618,2,4.94,13.64,0.029,0.0115,2813,0,14,0.5653,38.3,6.95,False,0.0,2023-06-01,2023-04-01,2023,357,0.789915966384342,327.25,340.3076923076923,-0.20563380281690136,-0.18279558044531619,-0.6,-0.18274415817855005,0.16597934059816444,False,9.97517726959157
2023-07-03,78,P009,MAK_SKU_09,Makeup,West,E-commerce,LineC,None,288,274,307,0,50.95,4.31,78.62,1249.14,3031.72,584.91,528.69,15641.65,10247.19,0.6551,9,6.57,12.17,0.0455,0.0032,3680,18,22,0.6381,26.5,9.29,True,0.07,2023-07-01,2023-07-01,2023,357,0.8599439775886276,312.0,340.53846153846155,0.08865248226950362,0.054502737103254706,3.5,-0.10777126099706746,0.12521374290876042,False,11.986970644993582
2023-07-10,79,P009,MAK_SKU_09,Makeup,North,E-commerce,LineB,SummerSale,299,295,295,5,55.33,4.82,75.95,1448.77,892.13,1062.3,776.28,16322.35,12142.87,0.7439,2,7.06,12.9,0.0123,0.0196,3471,0,11,0.6498,7.6,6.81,False,0.0,2023-07-01,2023-07-01,2023,357,0.8263305322105705,309.75,346.0,-0.039087947882736174,0.043518426764439955,-0.7777777777777778,0.059983566146261325,0.16920686960174014,False,11.766101655030164
2023-07-17,80,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineC,None,327,318,341,3,49.68,4.37,91.56,1438.15,4697.84,1172.35,610.38,16940.88,9022.16,0.5326,7,6.63,13.85,0.0248,0.0116,3088,9,17,0.6544,16.4,6.55,True,0.13,2023-07-01,2023-07-01,2023,357,0.9551820728264561,306.25,334.53846153846155,0.1559322033898305,0.037894665902887814,2.5,0.07364341085271309,0.18506313205756358,False,9.055718448516954
2023-07-24,81,P009,MAK_SKU_09,Makeup,West,E-commerce,LineC,HolidayPush,347,338,326,5,53.43,4.82,172.81,1689.82,768.4,1011.9,509.75,17418.18,13438.31,0.7715,6,6.53,14.64,0.0233,0.0168,2371,0,13,0.7464,34.9,7.41,False,0.0,2023-07-01,2023-07-01,2023,357,0.9131652661038847,317.25,332.7692307692308,-0.04398826979472137,0.028174451386232535,-0.1428571428571429,0.057039711191335885,0.18969283632420553,False,7.27300611265949
2023-07-31,82,P009,MAK_SKU_09,Makeup,East,E-commerce,LineC,None,362,346,400,8,38.49,4.25,135.03,1552.0,1885.86,1187.14,667.04,15396.0,10103.96,0.6563,8,7.96,16.25,0.0442,0.0224,2971,30,15,0.7152,19.3,6.88,True,0.26,2023-07-01,2023-07-01,2023,357,1.12044817926857,340.5,339.0,0.22699386503067487,-0.11609594113736343,0.33333333333333326,0.10997267759562845,0.13808987277679313,False,7.42749998143125
2023-08-07,83,P009,MAK_SKU_09,Makeup,North,Retail,LineA,None,376,376,338,6,55.35,4.46,162.81,1693.24,1986.31,1094.97,492.62,18708.3,13441.16,0.7185,9,3.49,14.06,0.0,0.0182,3782,0,19,0.6792,27.4,7.82,False,0.0,2023-08-01,2023-07-01,2023,357,0.9467787114819418,351.25,338.7692307692308,-0.15500000000000003,0.2151402961808262,0.125,-0.13476923076923075,0.15194964598970473,False,11.189349079321453
2023-08-14,84,P009,MAK_SKU_09,Makeup,North,E-commerce,LineB,None,372,363,440,4,41.56,4.56,75.52,1703.87,3469.1,739.02,466.79,18286.4,11907.62,0.6512,14,2.69,13.5,0.0224,0.0111,3204,40,28,0.6683,10.4,6.77,True,0.24,2023-08-01,2023-07-01,2023,357,1.2324929971954273,376.0,347.46153846153845,0.30177514792899407,-0.022551487842294438,0.5555555555555556,-0.03982930298719778,0.16903717626523385,False,7.281818165268595
2023-08-21,85,P009,MAK_SKU_09,Makeup,Central,Retail,LineC,SummerSale,338,338,321,9,51.07,4.66,69.63,1582.04,1163.86,413.4,753.99,16393.47,12480.18,0.7613,4,4.43,13.1,0.0,0.0295,2085,0,24,0.685,59.3,6.0,False,0.0,2023-08-01,2023-07-01,2023,357,0.8991596638630276,374.75,341.0,-0.2704545454545455,-0.10351572753521743,-0.7142857142857143,-0.029629629629629672,0.15007474819040123,False,6.495327082569075
2023-08-28,86,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineA,HolidayPush,334,317,363,5,44.47,4.43,161.66,1495.79,1761.78,972.29,301.54,16142.61,11611.21,0.7193,3,7.42,14.64,0.0494,0.0165,2775,19,25,0.5999,31.6,5.57,True,0.17,2023-08-01,2023-07-01,2023,357,1.0168067226862274,365.5,341.53846153846155,0.13084112149532712,-0.01530243444493451,-0.25,0.11755725190839694,0.12604001929049558,False,7.644628078113972
2023-09-04,87,P009,MAK_SKU_09,Makeup,South,E-commerce,LineC,None,311,301,276,1,55.87,4.51,106.67,1413.28,3137.25,603.47,229.9,15420.12,10036.22,0.6509,3,7.37,13.6,0.0295,0.0071,3250,0,15,0.6968,14.9,5.84,False,0.0,2023-09-01,2023-07-01,2023,357,0.7731092436953134,350.0,334.46153846153845,-0.23966942148760328,-0.04475670291235434,0.0,-0.0710382513661203,0.16315257407941725,False,11.775362276176224
2023-09-11,88,P009,MAK_SKU_09,Makeup,West,Retail,LineA,None,333,324,273,3,54.93,4.77,88.25,1597.23,1099.6,542.51,1136.15,14995.89,10620.4,0.7082,4,7.96,14.95,0.0268,0.011,4322,0,11,0.7709,36.6,5.66,False,0.0,2023-09-01,2023-07-01,2023,357,0.7647058823507992,308.25,332.0769230769231,-0.010869565217391353,-0.027511459054793463,0.33333333333333326,0.09926470588235281,0.1675477283976997,False,15.831501773510983
2023-09-18,89,P009,MAK_SKU_09,Makeup,South,Retail,LineA,NewLaunch,309,302,239,0,53.61,4.68,93.32,1455.45,1863.99,418.45,454.86,12812.79,8620.04,0.6728,7,11.42,16.42,0.0208,0.0,3205,0,11,0.7284,24.8,7.61,False,0.0,2023-09-01,2023-07-01,2023,357,0.6694677871129707,287.75,323.15384615384613,-0.12454212454212454,-0.14557988888955564,0.75,0.09832775919732462,0.10499643074335485,False,13.410041784895222
2023-09-25,90,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineC,None,381,378,355,0,57.25,4.59,93.73,1758.16,418.72,1248.9,869.63,20323.75,16028.34,0.7887,8,8.66,17.65,0.0053,0.0024,2426,0,20,0.7155,25.3,8.25,False,0.0,2023-09-01,2023-07-01,2023,357,0.994397759100856,285.75,328.7692307692308,0.4853556485355648,0.5862079999750249,0.1428571428571428,0.07490864799025565,0.15439847802917528,False,6.83380279765126
2023-10-02,91,P009,MAK_SKU_09,Makeup,West,Retail,LineB,None,368,355,306,8,56.35,4.52,143.15,1677.68,272.76,346.09,1004.0,17243.1,13942.57,0.8086,7,7.76,16.37,0.033,0.0263,2475,0,20,0.6736,36.5,7.35,False,0.0,2023-10-01,2023-10-01,2023,357,0.8571428571404562,293.25,328.6923076923077,-0.13802816901408455,-0.1515788178854789,-0.125,-0.07252124645892333,0.16586534262084207,False,8.088235267685505
2023-10-09,92,P009,MAK_SKU_09,Makeup,North,E-commerce,LineC,None,299,298,309,8,51.74,4.73,127.67,1427.04,1092.45,784.03,466.4,15987.66,12217.74,0.7642,4,3.52,11.19,0.0011,0.0272,2383,5,21,0.7609,27.8,7.43,False,0.0,2023-10-01,2023-10-01,2023,357,0.8655462184849705,302.25,329.7692307692308,0.009803921568627416,-0.07280825373627708,-0.4285714285714286,-0.3164324984728162,0.1290725356624174,False,7.711974085074518
2023-10-16,93,P009,MAK_SKU_09,Makeup,West,E-commerce,LineB,None,311,304,353,3,46.66,4.22,109.16,1323.34,521.02,1169.89,631.58,16470.98,12825.15,0.7787,8,6.24,12.96,0.0208,0.0106,3239,27,31,0.6984,43.8,6.45,True,0.1,2023-10-01,2023-10-01,2023,357,0.9887955182045132,330.75,330.6923076923077,0.14239482200647258,0.030230815516467002,1.0,0.158176943699732,0.18270396157657381,False,9.175637367774398
2023-10-23,94,P009,MAK_SKU_09,Makeup,West,E-commerce,LineA,None,311,305,269,5,54.85,4.7,107.92,1472.49,837.91,927.5,1117.09,14754.65,10399.66,0.7048,8,6.4,13.04,0.0179,0.0205,3647,0,18,0.7338,27.7,7.52,False,0.0,2023-10-01,2023-10-01,2023,357,0.7535014005581134,309.25,326.3076923076923,-0.23796033994334276,-0.10420327145075758,0.0,0.006172839506172645,0.17518313343172376,False,13.557620767443789
2023-10-30,95,P009,MAK_SKU_09,Makeup,Central,Retail,LineB,None,274,266,309,9,39.2,4.47,68.5,1231.63,3509.14,945.48,765.78,12112.8,5660.77,0.4673,12,5.56,11.1,0.0264,0.0321,1265,16,18,0.6553,1.1,7.84,True,0.29,2023-10-01,2023-10-01,2023,357,0.8655462184849705,310.0,319.3076923076923,0.14869888475836435,-0.17905202766585449,0.5,-0.14877300613496924,0.15589856641481925,False,4.0938511194373755
2023-11-06,96,P009,MAK_SKU_09,Makeup,North,E-commerce,LineC,None,258,255,243,7,55.44,4.42,95.72,1149.93,898.99,717.55,735.31,13471.92,9970.14,0.7401,6,2.38,9.26,0.0115,0.0306,3290,0,9,0.7223,21.8,7.98,False,0.0,2023-11-01,2023-10-01,2023,357,0.6806722689056564,293.5,312.0,-0.21359223300970875,0.11220527045769768,-0.5,-0.16576576576576574,0.10344833747560755,False,13.539094594489322
2023-11-13,97,P009,MAK_SKU_09,Makeup,West,Retail,LineC,None,430,411,330,6,52.41,4.74,122.98,2050.5,3529.52,1112.96,962.71,17295.3,9639.61,0.5574,10,6.55,18.15,0.0421,0.0203,2828,0,11,0.731,28.1,6.79,False,0.0,2023-11-01,2023-10-01,2023,357,0.9243697478965704,287.75,303.53846153846155,0.3580246913580247,0.28380364491475607,0.6666666666666667,0.9600431965442764,0.15539664032316725,False,8.569696943728191
2023-11-20,98,P009,MAK_SKU_09,Makeup,West,Retail,LineC,None,373,369,374,10,52.16,4.61,96.98,1729.23,1801.38,1111.97,908.03,19507.84,13957.23,0.7155,9,4.19,14.32,0.0081,0.0277,3083,1,28,0.802,35.5,8.39,True,0.06,2023-11-01,2023-10-01,2023,357,1.0476190476161131,314.0,307.61538461538464,0.1333333333333333,0.1279272403485341,-0.09999999999999998,-0.21101928374655643,0.17295967687862024,False,8.24331548598044
2023-11-27,99,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineA,None,501,486,427,1,50.78,4.83,268.54,2446.68,3103.86,867.03,945.36,21683.06,14320.13,0.6604,5,3.9,19.02,0.0287,0.0042,3189,0,26,0.7166,24.2,7.78,False,0.0,2023-11-01,2023-10-01,2023,357,1.1960784313691988,343.5,312.53846153846155,0.14171122994652396,0.11150491289655862,-0.4444444444444444,0.3282122905027933,0.19027986235521893,False,7.468384057451091
2023-12-04,100,P009,MAK_SKU_09,Makeup,East,E-commerce,LineA,None,400,400,368,7,55.19,4.34,175.2,1753.52,2588.75,1362.28,1140.82,20309.92,13464.55,0.663,1,7.24,17.39,0.0,0.0198,2224,0,24,0.678,4.3,6.43,False,0.0,2023-12-01,2023-10-01,2023,357,1.0308123249270846,374.75,319.61538461538464,-0.13817330210772838,-0.06332777753693453,-0.8,-0.08569926393270233,0.1690285517154056,False,6.04347824444707
2023-12-11,101,P009,MAK_SKU_09,Makeup,North,Retail,LineB,HolidayPush,298,290,240,5,55.42,4.71,162.41,1419.82,3653.26,905.87,218.73,13300.8,7103.12,0.534,3,3.24,11.04,0.0248,0.0242,2935,0,19,0.7115,1.1,7.27,False,0.0,2023-12-01,2023-10-01,2023,357,0.6722689075611421,352.25,317.0769230769231,-0.34782608695652173,-0.345108203281943,2.0,-0.3651523864289823,0.13384926362569727,False,12.229166615711806
2023-12-18,102,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineB,None,409,403,365,0,52.68,4.75,78.94,1950.64,1401.34,762.09,518.6,19228.2,14595.53,0.7591,4,3.73,15.43,0.0124,0.0,3087,0,19,0.7628,0.1,6.86,False,0.0,2023-12-01,2023-10-01,2023,357,1.0224089635825704,350.0,326.7692307692308,0.5208333333333333,0.4456423673763985,0.33333333333333326,0.39764492753623193,0.1811897438311133,False,8.457534223404016
2023-12-25,103,P009,MAK_SKU_09,Makeup,West,Retail,LineA,HolidayPush,423,419,334,0,56.82,4.78,200.92,2042.03,2490.53,1497.89,402.31,18977.88,12545.12,0.661,13,8.02,19.03,0.0081,0.0022,4161,0,25,0.6585,23.5,8.37,False,0.0,2023-12-01,2023-10-01,2023,357,0.9355742296892561,326.75,325.15384615384613,-0.08493150684931505,-0.01301837925546856,2.25,0.23331173039533382,0.17735596636871215,False,12.458083795035677
2024-01-01,104,P009,MAK_SKU_09,Makeup,Central,Retail,LineA,HolidayPush,396,383,337,8,52.42,4.6,223.34,1843.93,1076.06,428.34,574.65,17665.54,13742.56,0.7779,9,8.09,17.88,0.0304,0.025,4748,0,29,0.7288,27.4,6.86,False,0.0,2024-01-01,2024-01-01,2024,357,0.9439775910337704,319.0,327.53846153846155,0.008982035928143617,-0.06915103267593636,-0.3076923076923077,-0.060430898581187664,0.17498505334478448,False,14.08902072970617
2024-01-08,105,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineC,SummerSale,371,358,352,8,56.12,4.64,126.14,1734.05,2040.54,1066.28,875.17,19754.24,14038.2,0.7106,11,7.93,16.63,0.0346,0.0234,3012,0,21,0.6864,20.7,5.39,False,0.0,2024-01-01,2024-01-01,2024,357,0.9859943977563418,347.0,330.84615384615387,0.04451038575667665,0.11823584221031469,0.22222222222222232,-0.06991051454138708,0.16711470025728192,False,8.556818157509039
2024-01-15,106,P009,MAK_SKU_09,Makeup,Central,Retail,LineA,None,322,322,315,4,53.76,4.5,93.38,1458.34,453.27,899.01,361.64,16934.4,13762.14,0.8127,14,5.6,13.07,0.0,0.0142,2357,0,22,0.7294,26.2,8.43,False,0.0,2024-01-01,2024-01-01,2024,357,0.882352941173999,334.5,327.9230769230769,-0.10511363636363635,-0.14274606362988396,0.2727272727272727,-0.21407095610342752,0.14963237789095446,False,7.482539658785589
2024-01-22,107,P009,MAK_SKU_09,Makeup,East,E-commerce,LineC,None,329,329,351,3,52.46,4.59,92.78,1519.39,729.71,1036.64,628.1,18413.46,14499.62,0.7874,8,6.48,13.85,0.0,0.0105,2895,16,24,0.7583,28.4,7.37,False,0.0,2024-01-01,2024-01-01,2024,357,0.9831932773081704,338.75,334.2307692307692,0.11428571428571432,0.08734056122448974,-0.4285714285714286,0.05967865340474354,0.16039403040790473,False,8.247863224365062
2024-01-29,108,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineA,None,392,382,351,8,55.0,4.25,96.43,1675.64,597.73,847.29,1072.44,19305.0,15111.9,0.7828,5,6.74,16.68,0.0237,0.0256,1340,0,19,0.7018,17.4,5.87,False,0.0,2024-01-01,2024-01-01,2024,357,0.9831932773081704,342.25,337.46153846153845,0.0,0.048417842165459524,-0.375,0.20433212996389893,0.1954781651180778,False,3.817663806787283
2024-02-05,109,P009,MAK_SKU_09,Makeup,Central,Wholesale,LineB,None,324,315,286,3,50.93,4.77,131.54,1558.63,723.08,733.31,971.31,14565.98,10579.65,0.7263,7,2.94,11.87,0.0256,0.0123,2329,0,19,0.6289,26.8,6.76,False,0.0,2024-02-01,2024-01-01,2024,357,0.8011204481770277,325.75,340.7692307692308,-0.18518518518518523,-0.24548148148148152,0.3999999999999999,-0.2883693045563549,0.14482391237370656,False,8.143356614883368
2024-02-12,110,P009,MAK_SKU_09,Makeup,South,Retail,LineC,None,462,446,383,4,56.03,4.76,199.58,2219.08,893.69,778.81,986.18,21459.49,16581.73,0.7727,9,1.65,16.16,0.0329,0.0112,1701,0,23,0.7479,20.5,8.61,False,0.0,2024-02-01,2024-01-01,2024,357,1.0728291316496559,342.75,344.84615384615387,0.33916083916083917,0.47326098209663914,0.2857142857142858,0.36141533277169335,0.12763810695797106,False,4.44125325211161
