Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2024-04-29,121,P009,FRA_SKU_09,Fragrance,North,Retail,LineC,HolidayPush,983,981,900,29,7.2,21.25,652.71,20954.02,2428.18,428.1,867.16,6480.0,-18197.46,-2.8082,4,4.89,38.78,0.0014,0.0329,2669,0,72,0.5624,54.7,7.03,False,0.0
2024-05-06,122,P009,FRA_SKU_09,Fragrance,Central,Wholesale,LineB,None,1034,1016,1223,18,5.13,21.52,775.5,22329.23,3694.63,245.92,501.32,6273.99,-20497.11,-3.267,8,6.04,42.73,0.0173,0.015,1855,105,109,0.7578,53.4,7.48,True,0.34
2024-05-13,123,P009,FRA_SKU_09,Fragrance,North,E-commerce,LineC,SummerSale,1353,1327,1261,23,7.58,19.7,649.44,26719.04,3772.95,310.35,902.22,9558.38,-22146.18,-2.3169,8,2.76,49.24,0.0185,0.0187,2799,0,59,0.6526,67.2,7.96,False,0.0
2024-05-20,124,P009,FRA_SKU_09,Fragrance,East,Retail,LineC,None,1288,1279,1385,4,6.1,20.15,553.84,26008.58,4080.71,657.95,1087.41,8448.5,-23386.15,-2.7681,6,6.22,53.63,0.0068,0.003,3674,59,42,0.6707,37.4,8.59,True,0.17
2024-05-27,125,P009,FRA_SKU_09,Fragrance,South,E-commerce,LineB,None,989,945,1194,22,6.03,19.69,550.87,19528.5,5991.59,276.34,548.31,7199.82,-19144.92,-2.6591,9,5.58,40.11,0.0439,0.0186,2431,137,52,0.7947,41.5,5.68,True,0.22
2024-06-03,126,P009,FRA_SKU_09,Fragrance,Central,Retail,LineC,None,1225,1204,1196,13,7.48,21.77,574.52,26725.7,1401.75,244.37,739.32,8946.08,-20165.06,-2.2541,4,8.29,55.81,0.017,0.011,4518,0,105,0.681,49.4,7.22,False,0.0
2024-06-10,127,P009,FRA_SKU_09,Fragrance,East,E-commerce,LineA,None,1263,1232,1366,36,7.24,19.25,980.09,24410.76,962.2,211.13,944.16,9889.84,-16638.41,-1.6824,12,1.43,43.83,0.024,0.0266,1559,71,105,0.6675,33.0,6.38,False,0.0
2024-06-17,128,P009,FRA_SKU_09,Fragrance,Central,E-commerce,LineB,None,945,938,843,16,7.79,19.86,467.77,18814.48,1161.55,195.31,542.59,6566.97,-14146.96,-2.1543,4,7.74,42.01,0.0074,0.0201,1174,0,64,0.5996,36.9,6.91,False,0.0
2024-06-24,129,P009,FRA_SKU_09,Fragrance,North,E-commerce,LineA,None,1002,989,1085,16,7.79,21.58,495.99,21672.76,2256.17,372.58,359.85,8452.15,-16209.21,-1.9178,6,1.5,34.87,0.0129,0.0154,3925,51,61,0.7583,37.7,8.04,False,0.0
2024-07-01,130,P009,FRA_SKU_09,Fragrance,South,Retail,LineB,None,1065,1026,954,11,7.63,21.3,794.49,22763.95,2618.33,537.03,1089.22,7279.02,-19729.51,-2.7105,6,7.14,46.11,0.0365,0.0124,2580,0,49,0.8056,11.0,6.39,False,0.0
2024-07-08,131,P009,FRA_SKU_09,Fragrance,South,Retail,LineB,None,959,942,928,10,7.78,21.17,623.35,20364.37,2677.41,505.99,1010.16,7219.84,-17338.09,-2.4015,5,4.15,36.75,0.0171,0.0118,2382,0,58,0.7011,6.7,9.3,False,0.0
2024-07-15,132,P009,FRA_SKU_09,Fragrance,North,E-commerce,LineA,HolidayPush,1039,1023,979,14,7.83,19.88,659.76,20721.3,2460.73,598.81,830.49,7665.57,-16945.76,-2.2106,10,7.29,45.26,0.0153,0.0149,4903,0,69,0.7086,32.2,8.07,False,0.0
2024-07-22,133,P009,FRA_SKU_09,Fragrance,Central,E-commerce,LineB,HolidayPush,997,988,1098,18,7.73,19.68,475.57,19668.52,3152.88,623.21,351.17,8487.54,-15308.24,-1.8036,9,7.08,43.04,0.0088,0.0169,3180,63,41,0.6724,-6.6,6.81,False,0.0
2024-07-29,134,P009,FRA_SKU_09,Fragrance,South,E-commerce,LineA,NewLaunch,1181,1175,1308,11,7.44,21.62,735.76,25606.8,2383.72,215.04,410.0,9731.52,-18884.04,-1.9405,10,8.12,53.39,0.0045,0.009,1297,54,92,0.6266,34.3,6.6,False,0.0
2024-08-05,135,P009,FRA_SKU_09,Fragrance,North,E-commerce,LineA,None,908,908,1380,16,5.6,20.11,718.23,18331.7,2346.53,527.0,522.52,7728.0,-13999.75,-1.8116,1,7.25,39.5,0.0,0.0117,2652,240,43,0.7988,29.7,7.75,True,0.25
2024-08-12,136,P009,FRA_SKU_09,Fragrance,South,E-commerce,LineB,None,988,988,1066,15,7.21,19.21,616.51,19041.13,1021.06,239.46,221.67,7685.86,-12837.46,-1.6703,2,4.09,37.79,0.0,0.0149,2313,38,40,0.7617,48.5,8.14,False,0.0
2024-08-19,137,P009,FRA_SKU_09,Fragrance,South,E-commerce,LineA,None,1172,1172,1255,27,7.6,19.7,461.77,23134.58,3623.26,401.65,542.89,9538.0,-18164.38,-1.9044,6,8.18,53.13,0.0,0.0223,2478,38,107,0.6821,47.1,7.37,False,0.0
2024-08-26,138,P009,FRA_SKU_09,Fragrance,East,E-commerce,LineB,None,1223,1183,1058,9,7.32,19.47,487.98,23860.61,3388.62,557.16,607.74,7744.56,-20669.57,-2.6689,10,7.84,54.61,0.0323,0.0091,2067,0,74,0.7298,30.2,8.11,False,0.0
2024-09-02,139,P009,FRA_SKU_09,Fragrance,East,Retail,LineA,None,1843,1801,2162,48,5.81,19.1,1140.82,35315.38,1681.69,292.34,567.86,12561.22,-25296.05,-2.0138,10,11.8,99.95,0.0225,0.0222,1885,199,138,0.6892,31.7,6.42,True,0.2
2024-09-09,140,P009,FRA_SKU_09,Fragrance,South,E-commerce,LineC,None,1191,1140,1801,16,4.93,21.63,606.22,25821.95,1800.22,391.56,1093.34,8878.93,-20228.14,-2.2782,8,3.87,45.17,0.0421,0.0092,1684,305,102,0.6831,23.8,7.35,True,0.34
2024-09-16,141,P009,FRA_SKU_09,Fragrance,West,Retail,LineC,None,1163,1140,1044,18,7.45,21.18,785.03,24710.84,2792.28,480.46,292.73,7777.8,-20498.51,-2.6355,6,11.6,62.4,0.0197,0.018,3633,0,70,0.7023,23.1,8.07,False,0.0
2024-09-23,142,P009,FRA_SKU_09,Fragrance,South,E-commerce,LineC,SummerSale,1131,1127,1197,33,7.22,20.86,994.15,23692.07,559.32,530.36,207.43,8642.34,-16346.84,-1.8915,5,5.84,46.35,0.0034,0.0282,1259,33,88,0.7074,22.5,5.96,False,0.0
2024-09-30,143,P009,FRA_SKU_09,Fragrance,West,Retail,LineC,None,1072,1048,850,0,7.32,20.49,597.1,22024.99,940.93,249.2,235.62,6222.0,-17228.74,-2.769,10,8.88,50.19,0.0223,0.0,2639,0,47,0.6668,-1.5,7.67,False,0.0
2024-10-07,144,P009,FRA_SKU_09,Fragrance,North,Retail,LineA,None,884,871,821,3,7.79,20.34,479.13,18028.47,2018.23,426.64,1160.23,6395.59,-15237.98,-2.3826,12,3.55,33.13,0.0143,0.0046,4527,0,70,0.711,26.5,7.37,False,0.0
2024-10-14,145,P009,FRA_SKU_09,Fragrance,East,Retail,LineA,SummerSale,958,958,907,25,7.54,20.61,817.17,19826.1,1737.65,286.94,433.24,6838.78,-15445.15,-2.2585,10,3.77,36.2,0.0,0.0282,2368,0,71,0.7374,38.0,6.04,False,0.0
2024-10-21,146,P009,FRA_SKU_09,Fragrance,Central,Retail,LineC,None,1335,1331,1163,8,7.24,20.69,1260.24,27747.17,1592.21,306.42,886.94,8420.12,-22112.62,-2.6262,4,11.31,70.51,0.003,0.0077,3230,0,36,0.666,31.5,7.02,False,0.0
2024-10-28,147,P009,FRA_SKU_09,Fragrance,Central,Wholesale,LineC,NewLaunch,1264,1247,1219,25,7.86,20.88,546.05,26446.92,405.91,640.14,1194.48,9581.34,-19106.11,-1.9941,3,5.58,51.26,0.0128,0.021,2201,0,63,0.7375,22.5,7.63,False,0.0
2024-11-04,148,P009,FRA_SKU_09,Fragrance,West,Wholesale,LineA,None,983,968,881,6,7.06,21.45,510.18,21136.37,838.75,453.2,366.97,6219.86,-16575.43,-2.6649,9,7.9,44.0,0.0147,0.0078,1598,0,40,0.6307,14.9,7.14,False,0.0
2024-11-11,149,P009,FRA_SKU_09,Fragrance,Central,Retail,LineC,SummerSale,1198,1189,1035,16,7.36,21.11,775.11,25367.29,3516.31,510.87,1070.03,7617.6,-22846.9,-2.9992,8,5.62,48.65,0.0074,0.016,3067,0,55,0.6572,11.6,7.47,False,0.0
2024-11-18,150,P009,FRA_SKU_09,Fragrance,South,E-commerce,LineA,NewLaunch,985,985,1326,14,5.24,19.17,455.07,18927.96,5502.83,265.89,245.45,6948.24,-17993.89,-2.5897,5,9.47,47.43,0.0,0.0108,2690,179,118,0.6768,42.9,6.62,True,0.3
2024-11-25,151,P009,FRA_SKU_09,Fragrance,North,Retail,LineB,None,1341,1324,1398,6,6.43,19.88,800.58,26739.14,1115.41,258.72,815.7,8989.14,-19939.83,-2.2182,7,5.87,55.02,0.0119,0.0047,3579,44,72,0.7616,19.8,8.82,True,0.08
2024-12-02,152,P009,FRA_SKU_09,Fragrance,North,E-commerce,LineB,NewLaunch,1436,1386,1451,15,7.37,19.32,930.53,27836.57,2512.03,814.28,727.83,10693.87,-21196.84,-1.9821,7,4.38,55.53,0.0346,0.0105,2569,32,128,0.7407,26.6,7.92,False,0.0
2024-12-09,153,P009,FRA_SKU_09,Fragrance,West,E-commerce,LineC,SummerSale,1029,1018,927,16,7.82,19.42,471.28,20030.31,2865.48,184.4,442.83,7249.14,-16273.88,-2.2449,5,8.0,46.26,0.0099,0.0179,3210,0,48,0.8268,29.4,7.53,False,0.0
2024-12-16,154,P009,FRA_SKU_09,Fragrance,North,Retail,LineB,None,1649,1613,1323,21,6.97,19.53,735.45,32278.52,1171.73,196.91,999.89,9221.31,-25425.74,-2.7573,4,4.16,63.24,0.0218,0.016,4548,0,44,0.7326,34.7,6.98,False,0.0
2024-12-23,155,P009,FRA_SKU_09,Fragrance,South,E-commerce,LineC,None,913,907,968,27,7.43,21.49,424.55,19662.82,1678.78,266.68,899.71,7192.24,-15315.75,-2.1295,7,4.37,35.29,0.0057,0.0282,4315,22,54,0.7313,45.3,7.32,True,0.06
2024-12-30,156,P009,FRA_SKU_09,Fragrance,South,Retail,LineA,NewLaunch,1557,1517,1379,22,7.82,21.33,1281.41,33338.95,1705.23,778.58,352.75,10783.78,-25391.73,-2.3546,3,7.66,68.96,0.0251,0.0167,2045,0,48,0.7026,23.9,7.36,False,0.0
2022-01-03,0,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineA,SummerSale,1206,1196,1158,26,9.3,36.67,1224.09,44346.43,397.04,235.44,887.69,10769.4,-35097.2,-3.259,9,7.67,53.42,0.0078,0.0232,2513,0,75,0.7239,22.0,8.99,False,0.0
2022-01-10,1,P010,MAK_SKU_10,Makeup,Central,Wholesale,LineA,None,1372,1331,1380,18,6.96,35.53,1447.46,48891.91,1402.46,253.91,638.6,9604.8,-41582.08,-4.3293,7,5.64,55.77,0.0298,0.0131,3249,28,107,0.7741,44.0,5.18,True,0.22
2022-01-17,2,P010,MAK_SKU_10,Makeup,North,Retail,LineB,None,1317,1308,1265,36,9.31,37.12,740.15,48961.06,2326.42,915.94,1061.6,11777.15,-41487.87,-3.5227,4,6.0,54.33,0.0067,0.0287,3309,0,54,0.6528,26.1,7.0,False,0.0
2022-01-24,3,P010,MAK_SKU_10,Makeup,West,E-commerce,LineB,None,1250,1236,1191,17,8.55,38.16,990.0,47799.0,3161.43,369.36,1084.46,10183.05,-42231.2,-4.1472,2,4.29,48.17,0.0111,0.0149,4370,0,89,0.6663,18.9,7.67,False,0.0
2022-01-31,4,P010,MAK_SKU_10,Makeup,South,Retail,LineA,None,1362,1362,1199,27,9.47,33.61,990.17,45875.84,450.54,804.12,981.15,11354.53,-36757.12,-3.2372,5,6.57,57.54,0.0,0.0231,3042,0,75,0.7084,19.5,7.08,False,0.0
2022-02-07,5,P010,MAK_SKU_10,Makeup,East,Retail,LineA,None,1568,1550,1489,26,9.02,35.83,1473.92,56328.83,2619.85,821.8,239.51,13430.78,-46579.21,-3.4681,9,5.88,64.36,0.0114,0.0179,2123,0,52,0.7367,26.3,7.45,False,0.0
2022-02-14,6,P010,MAK_SKU_10,Makeup,East,E-commerce,LineA,NewLaunch,1539,1539,1371,15,9.4,37.34,1129.63,57579.22,1982.1,880.1,846.5,12887.4,-48400.52,-3.7556,2,7.34,67.19,0.0,0.0111,3915,0,78,0.6298,26.8,8.11,False,0.0
2022-02-21,7,P010,MAK_SKU_10,Makeup,North,Retail,LineC,None,1095,1059,1418,28,6.07,37.61,721.61,41255.11,2777.32,521.45,1154.77,8607.26,-37101.39,-4.3105,5,6.89,46.9,0.0321,0.0199,3684,171,50,0.7701,67.2,7.41,True,0.34
2022-02-28,8,P010,MAK_SKU_10,Makeup,East,Retail,LineA,None,1052,1036,901,4,9.11,34.05,593.33,35879.93,296.47,279.67,557.01,8208.11,-28804.97,-3.5093,1,3.38,39.16,0.0145,0.0055,3466,0,68,0.7209,44.6,7.21,False,0.0
2022-03-07,9,P010,MAK_SKU_10,Makeup,North,Retail,LineC,NewLaunch,1045,1025,985,21,8.82,33.23,679.25,34793.28,3057.05,404.37,910.52,8687.7,-30477.51,-3.5081,8,6.05,43.19,0.0189,0.0214,4208,0,41,0.7658,6.9,8.17,False,0.0
2022-03-14,10,P010,MAK_SKU_10,Makeup,South,E-commerce,LineA,NewLaunch,1129,1095,1079,3,8.8,36.06,1079.32,40819.67,233.01,369.42,1122.87,9495.2,-33049.77,-3.4807,3,5.71,46.03,0.0299,0.0034,1841,0,76,0.7829,23.7,6.09,False,0.0
2022-03-21,11,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineB,SummerSale,1247,1225,1302,24,9.3,36.89,1409.11,46142.74,2061.28,882.98,837.29,12108.6,-37815.69,-3.123,9,6.15,51.77,0.0172,0.0185,2958,32,114,0.6172,52.8,7.91,False,0.0
2022-03-28,12,P010,MAK_SKU_10,Makeup,North,E-commerce,LineA,None,1182,1136,1162,0,8.9,33.45,782.48,39616.15,511.99,484.98,667.33,10341.8,-30938.65,-2.9916,3,7.25,51.42,0.0385,0.0,2913,18,61,0.6835,45.8,6.16,False,0.0
2022-04-04,13,P010,MAK_SKU_10,Makeup,South,Retail,LineA,None,1348,1307,1061,18,9.49,35.51,780.49,47945.53,2083.63,258.78,609.02,10068.89,-40828.07,-4.0549,7,8.42,61.78,0.0298,0.0178,3803,0,92,0.7368,49.7,8.53,False,0.0
2022-04-11,14,P010,MAK_SKU_10,Makeup,Central,Retail,LineB,SummerSale,1207,1188,1065,1,9.1,35.27,709.72,42641.86,510.78,649.45,320.3,9691.5,-34430.89,-3.5527,3,4.99,47.8,0.015,0.0015,2341,0,53,0.7463,34.8,6.37,False,0.0
2022-04-18,15,P010,MAK_SKU_10,Makeup,West,E-commerce,LineA,HolidayPush,1541,1522,2183,59,5.69,35.3,1086.4,54505.94,2443.39,504.8,940.42,12421.27,-45973.28,-3.7012,11,10.63,78.58,0.0121,0.0271,3165,342,130,0.6662,26.6,7.22,True,0.34
2022-04-25,16,P010,MAK_SKU_10,Makeup,East,E-commerce,LineB,None,1321,1284,1218,9,8.92,33.61,1315.72,44530.38,1427.66,777.82,219.79,10864.56,-36091.09,-3.3219,6,6.49,55.61,0.028,0.0074,2754,0,49,0.7952,24.7,8.18,False,0.0
2022-05-02,17,P010,MAK_SKU_10,Makeup,West,Retail,LineA,HolidayPush,1256,1256,1117,25,8.47,37.38,699.59,47019.24,1030.45,718.39,255.66,9460.99,-39562.75,-4.1817,4,2.16,44.72,0.0,0.0229,2831,0,50,0.723,27.3,7.67,False,0.0
2022-05-09,18,P010,MAK_SKU_10,Makeup,Central,Retail,LineC,HolidayPush,1108,1108,879,24,9.15,35.65,1023.79,39602.58,1971.71,474.36,411.66,8042.85,-34417.46,-4.2793,5,8.71,51.46,0.0,0.0281,1975,0,68,0.6186,25.8,7.28,False,0.0
2022-05-16,19,P010,MAK_SKU_10,Makeup,Central,Retail,LineB,None,1303,1300,1127,2,8.7,37.78,1084.1,49335.75,2256.94,767.34,851.56,9804.9,-43406.69,-4.427,7,4.09,49.82,0.0018,0.0023,3033,0,39,0.7584,15.8,7.87,False,0.0
2022-05-23,20,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineA,None,1366,1321,1212,33,8.71,34.28,1070.94,46933.57,2611.32,631.98,580.37,10556.52,-40200.72,-3.8081,3,9.1,64.62,0.0325,0.0273,4011,0,45,0.6009,10.9,7.63,False,0.0
2022-05-30,21,P010,MAK_SKU_10,Makeup,East,Retail,LineA,HolidayPush,868,840,728,5,8.38,33.72,629.3,29331.89,3440.33,212.59,438.47,6100.64,-27322.64,-4.4787,1,5.42,34.97,0.0317,0.0074,4950,0,54,0.6777,29.1,6.38,False,0.0
2022-06-06,22,P010,MAK_SKU_10,Makeup,East,Retail,LineA,None,1171,1162,1066,17,8.87,38.17,1224.87,44819.56,1738.16,529.03,619.91,9455.42,-38251.24,-4.0454,1,5.94,48.18,0.007,0.0163,4212,0,35,0.8152,21.4,8.18,False,0.0
2022-06-13,23,P010,MAK_SKU_10,Makeup,North,E-commerce,LineB,HolidayPush,994,983,960,9,9.25,36.62,979.09,36498.19,1913.63,243.18,736.75,8880.0,-30511.75,-3.436,5,6.6,42.05,0.0107,0.0098,3263,0,53,0.6835,43.9,9.42,False,0.0
2022-06-20,24,P010,MAK_SKU_10,Makeup,West,Wholesale,LineB,None,1276,1240,1094,0,8.49,38.06,1647.32,48729.29,1962.18,216.27,725.15,9288.06,-42344.83,-4.5591,7,4.78,50.12,0.0282,0.0,2033,0,72,0.6543,29.5,7.14,False,0.0
2022-06-27,25,P010,MAK_SKU_10,Makeup,East,E-commerce,LineB,None,1301,1279,1152,8,8.78,35.3,1330.92,46058.39,805.64,202.63,656.34,10114.56,-37608.44,-3.7182,7,4.65,50.84,0.0162,0.007,3058,0,39,0.8014,15.1,7.71,False,0.0
2022-07-04,26,P010,MAK_SKU_10,Makeup,South,Retail,LineA,SummerSale,1471,1404,1112,12,9.35,37.52,1262.12,55318.13,3758.11,517.06,532.38,10397.2,-49728.48,-4.7829,8,5.49,59.43,0.0449,0.011,2749,0,97,0.7502,37.3,5.5,False,0.0
2022-07-11,27,P010,MAK_SKU_10,Makeup,East,Retail,LineA,NewLaunch,927,882,851,11,8.89,35.02,506.14,32514.15,1132.34,449.68,832.02,7565.39,-27362.8,-3.6168,7,4.59,36.13,0.0477,0.014,3626,0,56,0.6904,9.7,6.75,False,0.0
2022-07-18,28,P010,MAK_SKU_10,Makeup,South,Retail,LineA,None,1364,1364,1086,17,8.79,37.55,1122.57,51330.46,2327.36,515.83,498.86,9545.94,-45126.57,-4.7273,8,7.94,61.18,0.0,0.0159,4108,0,75,0.7761,2.9,7.62,False,0.0
2022-07-25,29,P010,MAK_SKU_10,Makeup,Central,Retail,LineC,HolidayPush,1164,1119,948,21,9.25,33.39,950.99,38961.06,3083.6,577.62,646.97,8769.0,-34500.25,-3.9343,8,10.66,59.45,0.038,0.0223,1583,0,45,0.7215,36.4,8.72,False,0.0
2022-08-01,30,P010,MAK_SKU_10,Makeup,South,Retail,LineA,None,1331,1331,1198,10,8.46,33.52,693.45,44684.47,2805.0,297.53,348.79,10135.08,-38000.71,-3.7494,5,6.21,55.4,0.0,0.0084,3698,0,48,0.6854,14.5,5.39,False,0.0
2022-08-08,31,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineA,None,1404,1383,1449,9,8.66,36.02,1433.48,50715.43,284.43,752.88,800.12,12548.34,-40004.52,-3.188,1,2.92,51.4,0.0146,0.0069,2915,37,90,0.6226,29.1,6.02,False,0.0
2022-08-15,32,P010,MAK_SKU_10,Makeup,East,E-commerce,LineC,SummerSale,1228,1207,1170,5,9.32,34.43,874.34,42367.47,3701.09,415.99,791.05,10904.4,-36371.2,-3.3355,10,9.82,60.13,0.017,0.0045,3321,0,65,0.7976,30.0,6.03,False,0.0
2022-08-22,33,P010,MAK_SKU_10,Makeup,North,Retail,LineA,None,1046,1026,1013,3,9.36,34.59,840.98,36265.24,429.66,595.72,1144.19,9481.68,-28953.13,-3.0536,3,4.82,41.15,0.0184,0.0035,3661,0,54,0.8343,47.8,6.52,False,0.0
2022-08-29,34,P010,MAK_SKU_10,Makeup,South,Wholesale,LineA,None,1287,1274,1239,6,8.65,36.71,1129.99,47358.77,972.21,742.99,1179.54,10717.35,-39536.16,-3.689,6,4.75,50.5,0.0093,0.0054,3266,0,62,0.6927,15.2,7.57,False,0.0
2022-09-05,35,P010,MAK_SKU_10,Makeup,West,Wholesale,LineB,None,927,920,760,15,8.82,35.62,661.88,33085.93,1222.29,197.08,304.22,6703.2,-28106.32,-4.193,11,2.07,32.91,0.0066,0.0206,3010,0,29,0.6268,36.2,8.14,False,0.0
2022-09-12,36,P010,MAK_SKU_10,Makeup,West,E-commerce,LineB,None,1207,1188,1264,20,8.57,33.24,639.71,40184.65,809.53,305.23,216.32,10832.48,-30683.25,-2.8325,11,10.41,60.87,0.0156,0.0161,2729,26,91,0.7847,46.6,7.37,False,0.0
2022-09-19,37,P010,MAK_SKU_10,Makeup,South,Retail,LineC,None,1393,1358,1282,15,8.09,36.66,1535.09,51220.89,2807.8,458.38,648.26,10371.38,-44763.95,-4.3161,5,3.46,52.03,0.0249,0.0124,2332,0,74,0.7771,9.4,6.25,True,0.12
2022-09-26,38,P010,MAK_SKU_10,Makeup,East,Retail,LineC,NewLaunch,1319,1273,1097,3,8.44,35.07,982.65,46355.6,601.62,577.29,986.76,9258.68,-39262.59,-4.2406,8,11.63,70.88,0.0343,0.0033,2714,0,90,0.7432,26.6,7.23,False,0.0
2022-10-03,39,P010,MAK_SKU_10,Makeup,North,Retail,LineC,SummerSale,1153,1147,1064,6,8.93,36.14,1016.95,41771.11,1884.67,602.34,672.29,9501.52,-35428.89,-3.7288,4,4.43,44.67,0.0044,0.0065,3987,0,92,0.6933,39.5,6.57,False,0.0
2022-10-10,40,P010,MAK_SKU_10,Makeup,North,Retail,LineC,None,1462,1434,1409,25,9.08,33.43,1108.2,48985.48,1243.46,871.93,597.4,12793.72,-38904.55,-3.0409,6,5.86,59.97,0.0187,0.0178,2883,0,43,0.8055,9.4,5.9,False,0.0
2022-10-17,41,P010,MAK_SKU_10,Makeup,North,Retail,LineB,None,1444,1393,1331,16,9.24,34.07,1121.99,49309.28,1667.22,704.13,640.27,12298.44,-40022.46,-3.2543,7,4.46,56.01,0.0348,0.0121,2227,0,60,0.7489,6.0,6.35,False,0.0
2022-10-24,42,P010,MAK_SKU_10,Makeup,North,Retail,LineA,None,1314,1314,1278,11,8.75,37.23,1390.21,49059.24,1806.94,610.5,1198.51,11182.5,-41492.69,-3.7105,10,11.61,70.52,0.0,0.0092,1981,0,85,0.6225,32.5,6.98,False,0.0
2022-10-31,43,P010,MAK_SKU_10,Makeup,West,Retail,LineA,None,1335,1314,1150,14,8.65,36.35,887.78,48616.03,3918.01,679.26,706.08,9947.5,-43971.88,-4.4204,7,10.93,69.12,0.0154,0.0124,3352,0,68,0.6533,23.0,7.24,False,0.0
2022-11-07,44,P010,MAK_SKU_10,Makeup,East,E-commerce,LineA,HolidayPush,1320,1320,1215,15,8.79,36.56,1475.76,48406.78,475.08,408.06,214.68,10679.85,-38824.75,-3.6353,4,6.12,54.72,0.0,0.0129,2673,0,108,0.8207,21.5,8.41,False,0.0
2022-11-14,45,P010,MAK_SKU_10,Makeup,East,E-commerce,LineC,SummerSale,1378,1330,1303,63,8.6,35.21,1134.09,48632.79,3376.57,636.46,597.5,11205.8,-42037.52,-3.7514,4,7.49,60.58,0.0345,0.0489,3564,0,90,0.7301,22.4,6.66,False,0.0
2022-11-21,46,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineA,None,1303,1251,1703,39,6.22,35.39,1274.33,46240.6,2590.59,690.25,813.86,10592.66,-39742.64,-3.7519,7,4.81,51.25,0.0398,0.0229,2586,237,97,0.6752,12.6,6.79,True,0.34
2022-11-28,47,P010,MAK_SKU_10,Makeup,North,Retail,LineB,HolidayPush,1292,1275,1281,28,8.11,36.64,806.21,47419.5,5369.88,273.68,247.77,10388.91,-42921.92,-4.1315,11,6.37,54.12,0.0125,0.0219,2189,4,93,0.5259,32.5,6.66,True,0.07
2022-12-05,48,P010,MAK_SKU_10,Makeup,North,E-commerce,LineB,None,1658,1582,1425,0,9.4,35.85,1147.34,59554.03,3489.28,275.16,425.33,13395.0,-50348.8,-3.7588,13,6.41,69.58,0.0454,0.0,4791,0,111,0.651,38.0,6.74,False,0.0
2022-12-12,49,P010,MAK_SKU_10,Makeup,West,Retail,LineA,None,1576,1575,1485,22,8.5,33.43,994.46,52785.13,1843.21,638.55,942.45,12622.5,-43586.84,-3.4531,5,2.18,56.16,0.0006,0.0154,1785,0,54,0.8172,26.8,6.28,False,0.0
2022-12-19,50,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineB,NewLaunch,1447,1422,1544,5,8.56,37.47,1105.51,54329.64,2743.84,268.55,699.1,13216.64,-44824.49,-3.3915,6,2.06,51.35,0.017,0.0039,3811,65,60,0.771,7.2,7.37,False,0.0
2022-12-26,51,P010,MAK_SKU_10,Makeup,West,Retail,LineA,None,1805,1805,2390,65,6.1,35.45,1759.88,64163.24,5465.78,776.16,937.34,14579.0,-56763.52,-3.8935,11,8.26,82.1,0.0,0.0273,2756,320,214,0.7596,29.9,6.03,True,0.29
2023-01-02,52,P010,MAK_SKU_10,Makeup,East,E-commerce,LineA,None,1556,1519,1597,27,9.39,35.28,1618.24,55057.5,1196.06,833.88,527.49,14995.83,-42619.1,-2.8421,6,1.54,54.22,0.0237,0.0172,3205,47,86,0.654,35.3,6.8,False,0.0
2023-01-09,53,P010,MAK_SKU_10,Makeup,East,E-commerce,LineC,SummerSale,1382,1364,1474,45,9.27,36.27,1238.27,50248.97,2048.95,1034.94,997.39,13663.98,-40666.27,-2.9762,6,5.69,56.3,0.013,0.0306,2668,41,112,0.7284,21.7,8.58,False,0.0
2023-01-16,54,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineB,None,1222,1196,1099,31,9.26,37.53,910.39,45952.7,1295.61,245.95,978.72,10176.74,-38296.24,-3.7631,12,0.88,41.62,0.021,0.0284,3709,0,41,0.6802,-6.7,6.92,False,0.0
2023-01-23,55,P010,MAK_SKU_10,Makeup,West,E-commerce,LineA,HolidayPush,1696,1606,1424,18,8.53,33.13,1706.18,56359.1,2052.91,267.2,219.41,12146.72,-46751.9,-3.8489,4,1.81,59.66,0.0527,0.0132,3533,0,96,0.7529,34.5,6.72,False,0.0
2023-01-30,56,P010,MAK_SKU_10,Makeup,North,E-commerce,LineB,SummerSale,1424,1421,1344,6,8.39,37.73,944.11,53821.93,2715.78,630.49,851.4,11276.16,-46743.44,-4.1453,7,5.47,57.48,0.0018,0.005,2791,0,76,0.6283,42.5,7.29,False,0.0
2023-02-06,57,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineC,None,1426,1392,1531,29,8.89,36.82,620.31,52567.35,2431.69,748.49,916.57,13610.59,-43053.51,-3.1632,4,5.11,56.75,0.0234,0.0195,3002,66,69,0.7339,29.0,7.19,False,0.0
