Date,Product_ID,Product_Name,Category,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Material_kg,Revenue,COGS,Expenses,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_units_per_hour,Defect_Rate,Returns_Rate,Customer_Acquisition,Retention_Rate,NPS,Employee_Satisfaction,Week_Index,Weekly_Target,Target_Achieved,Rolling_4w_Sales,YoY_Sales_pct,MoM_Sales_pct,Rolling_4w_Eff,Month,Year
2023-10-23,P008,HAI_SKU_08,Haircare,726,720,648,10,8.21,3.75,86.394,5321.65,2738.76,1010.68,1572.2,0.2954,6,2.93,23.67,0.0072,0.0157,48,0.6332,14.9,6.83,42,702,0.9230769230769231,632.5,,0.0401284109149278,24.0375,2023-10-01,2023
2023-10-30,P008,HAI_SKU_08,Haircare,688,650,566,9,8.85,4.04,81.872,5010.15,2793.2,779.93,1437.02,0.2868,1,2.16,21.89,0.0539,0.0161,28,0.6726,13.1,7.27,43,702,0.8062678062678063,600.75,,-0.18326118326118324,22.18,2023-10-01,2023
2023-11-06,P008,HAI_SKU_08,Haircare,732,711,652,8,8.87,3.86,87.108,5784.64,2840.56,951.49,1992.59,0.3445,11,3.75,24.53,0.0275,0.0134,33,0.6327,22.1,8.24,44,702,0.9287749287749287,588.5,,-0.06990014265335232,21.762500000000003,2023-11-01,2023
2023-11-13,P008,HAI_SKU_08,Haircare,708,683,667,12,8.87,3.81,84.252,5916.51,2717.75,1053.95,2144.81,0.3625,5,7.48,27.11,0.0345,0.018,40,0.6148,32.7,7.86,45,702,0.9501424501424501,633.25,,0.3668032786885247,24.299999999999997,2023-11-01,2023
2023-11-20,P008,HAI_SKU_08,Haircare,774,773,763,20,8.33,3.68,92.106,6359.01,2869.03,1253.49,2236.48,0.3517,4,10.83,33.99,0.0008,0.0264,32,0.7685,29.8,6.32,46,702,1.086894586894587,662.0,,0.17746913580246915,26.880000000000003,2023-11-01,2023
2023-11-27,P008,HAI_SKU_08,Haircare,1046,1015,993,20,8.92,3.66,124.474,8853.9,3851.08,1469.22,3533.6,0.3991,8,6.09,38.03,0.029,0.0206,49,0.791,11.9,7.21,47,702,1.4145299145299146,768.75,,0.7544169611307421,30.915,2023-11-01,2023
2023-12-04,P008,HAI_SKU_08,Haircare,783,759,692,8,8.34,3.91,93.177,5768.8,3081.64,1111.77,1575.39,0.2731,7,5.81,28.17,0.03,0.0116,32,0.5798,31.7,8.4,48,702,0.9857549857549858,778.75,,0.06134969325153383,31.825,2023-12-01,2023
2023-12-11,P008,HAI_SKU_08,Haircare,722,688,590,6,8.05,3.93,85.918,4748.51,2856.3,743.52,1148.68,0.2419,5,5.92,26.08,0.0459,0.0118,38,0.6464,16.8,5.86,49,702,0.8404558404558404,759.5,,-0.11544227886056968,31.5675,2023-12-01,2023
2023-12-18,P008,HAI_SKU_08,Haircare,947,947,862,14,8.92,3.6,112.693,7688.01,3433.85,899.27,3354.9,0.4364,10,4.63,32.69,0.0,0.017,59,0.7454,24.9,5.85,50,702,1.227920227920228,784.25,,0.12975098296199206,31.2425,2023-12-01,2023
2023-12-25,P008,HAI_SKU_08,Haircare,988,988,972,29,8.9,3.95,117.572,8650.24,3925.76,970.33,3754.16,0.434,5,5.04,34.59,0.0,0.0299,21,0.7317,20.8,7.24,51,702,1.3846153846153846,779.0,,-0.02114803625377648,30.3825,2023-12-01,2023
2024-01-01,P008,HAI_SKU_08,Haircare,754,743,729,8,7.84,3.79,89.726,5714.38,2875.19,1161.82,1677.36,0.2935,6,4.48,25.89,0.0135,0.012,44,0.7021,25.9,8.04,52,702,1.0384615384615385,788.25,-0.004098360655737654,0.053468208092485536,29.8125,2024-01-01,2024
2024-01-08,P008,HAI_SKU_08,Haircare,615,595,521,12,8.73,3.87,73.185,4550.9,2392.59,859.52,1298.79,0.2854,7,7.67,23.72,0.0315,0.0239,40,0.7625,32.8,7.31,53,702,0.7421652421652422,771.0,-0.3997695852534562,-0.11694915254237293,29.2225,2024-01-01,2024
2024-01-15,P008,HAI_SKU_08,Haircare,720,711,635,6,7.82,3.62,85.68,4968.73,2624.52,982.84,1361.36,0.274,4,5.02,25.19,0.0112,0.0095,33,0.5889,54.6,6.43,54,702,0.9045584045584045,714.25,-0.055059523809523836,-0.26334106728538287,27.3475,2024-01-01,2024
2024-01-22,P008,HAI_SKU_08,Haircare,824,805,782,8,7.92,3.88,98.056,6193.37,3213.99,1235.11,1744.27,0.2816,12,5.86,29.71,0.022,0.0103,39,0.6907,38.6,7.29,55,702,1.1139601139601139,666.75,0.3816254416961131,-0.19547325102880664,26.1275,2024-01-01,2024
2024-01-29,P008,HAI_SKU_08,Haircare,665,658,577,11,8.44,3.9,79.135,4867.61,2610.02,934.35,1323.25,0.2718,9,6.62,24.65,0.0102,0.0194,43,0.713,18.9,8.71,56,702,0.8219373219373219,628.75,-0.04785478547854782,-0.20850480109739367,25.8175,2024-01-01,2024
2024-02-05,P008,HAI_SKU_08,Haircare,744,728,684,20,8.73,4.07,88.536,5968.31,3042.7,912.44,2013.17,0.3373,8,6.25,27.21,0.0209,0.0307,20,0.8137,28.2,7.38,57,702,0.9743589743589743,669.5,0.08571428571428563,0.31285988483685223,26.69,2024-02-01,2024
2024-02-12,P008,HAI_SKU_08,Haircare,652,644,563,10,8.27,3.7,77.588,4653.82,2428.84,830.89,1394.09,0.2996,3,8.25,25.72,0.0121,0.0184,18,0.6756,38.9,8.06,58,702,0.801994301994302,651.5,-0.05378151260504205,-0.11338582677165354,26.8225,2024-02-01,2024
2024-02-19,P008,HAI_SKU_08,Haircare,830,820,759,8,8.41,3.86,98.77,6384.9,3221.67,967.14,2196.09,0.344,6,3.98,28.02,0.011,0.0114,39,0.6783,31.5,7.28,59,702,1.0811965811965811,645.75,0.3799999999999999,-0.02941176470588236,26.4,2024-02-01,2024
2024-02-26,P008,HAI_SKU_08,Haircare,732,727,688,16,8.21,3.92,87.108,5645.49,2888.78,1175.5,1581.2,0.2801,8,2.51,23.55,0.0058,0.0242,52,0.6291,20.4,5.87,60,702,0.98005698005698,673.5,0.03458646616541361,0.19237435008665504,26.125,2024-02-01,2024
2024-03-04,P008,HAI_SKU_08,Haircare,732,708,680,12,8.82,3.67,87.108,5995.87,2703.58,1025.45,2266.84,0.3781,6,8.03,28.62,0.0316,0.0185,37,0.6447,31.2,6.9,61,702,0.9686609686609686,672.5,0.28301886792452824,-0.005847953216374324,26.4775,2024-03-01,2024
2024-03-11,P008,HAI_SKU_08,Haircare,617,587,544,0,8.73,3.71,73.423,4748.26,2302.88,981.45,1463.93,0.3083,8,4.18,20.97,0.0472,0.0,35,0.6299,9.7,6.59,62,702,0.7749287749287749,667.75,-0.09333333333333338,-0.03374777975133214,25.29,2024-03-01,2024
2024-03-18,P008,HAI_SKU_08,Haircare,702,702,683,20,7.79,3.88,83.538,5322.56,2741.0,974.28,1607.28,0.302,5,5.04,24.58,0.0,0.0305,48,0.7002,32.1,6.24,63,702,0.9729344729344729,648.75,0.2886792452830189,-0.1001317523056654,24.43,2024-03-01,2024
2024-03-25,P008,HAI_SKU_08,Haircare,717,688,635,14,8.73,3.67,85.323,5541.5,2651.01,1108.86,1781.62,0.3215,7,4.61,24.73,0.0391,0.0222,38,0.7425,24.8,6.79,64,702,0.9045584045584045,635.5,0.1869158878504673,-0.07703488372093026,24.725,2024-03-01,2024
2024-04-01,P008,HAI_SKU_08,Haircare,686,667,601,11,8.66,4.04,81.634,5203.54,2789.52,920.0,1494.03,0.2871,7,6.91,25.7,0.0269,0.0195,20,0.797,22.1,6.91,65,702,0.8561253561253561,615.75,-0.11747430249632895,-0.11617647058823533,23.994999999999997,2024-04-01,2024
2024-04-08,P008,HAI_SKU_08,Haircare,745,724,640,19,8.52,3.77,88.655,5455.81,2823.46,837.63,1794.72,0.329,7,3.83,25.03,0.0273,0.0305,35,0.7566,51.1,7.09,66,702,0.9116809116809117,639.75,-0.004665629860031051,0.17647058823529416,25.009999999999998,2024-04-01,2024
2024-04-15,P008,HAI_SKU_08,Haircare,658,651,578,7,7.75,3.69,78.302,4478.91,2445.22,958.08,1075.61,0.2402,6,3.1,21.57,0.0098,0.0129,22,0.7734,41.4,7.67,67,702,0.8233618233618234,613.5,-0.1683453237410072,-0.15373352855051248,24.2575,2024-04-01,2024
2024-04-22,P008,HAI_SKU_08,Haircare,723,704,671,16,8.55,3.81,86.037,5733.7,2770.46,1129.45,1833.79,0.3198,3,3.09,23.7,0.0254,0.0242,44,0.5837,32.0,6.65,68,702,0.9558404558404558,622.5,0.2589118198874296,0.056692913385826715,24.0,2024-04-01,2024
2024-04-29,P008,HAI_SKU_08,Haircare,633,627,554,11,8.37,3.6,75.327,4638.47,2294.6,837.08,1506.8,0.3248,3,1.79,19.9,0.009,0.0208,18,0.6577,26.9,5.86,69,702,0.7891737891737892,610.75,-0.24932249322493227,-0.07820299500831951,22.55,2024-04-01,2024
2024-05-06,P008,HAI_SKU_08,Haircare,885,846,785,0,8.26,3.69,105.315,6486.92,3288.85,1113.3,2084.76,0.3214,11,5.27,31.24,0.0431,0.0006,39,0.7076,29.3,7.13,70,702,1.1182336182336183,647.0,-0.01505646173149311,0.2265625,24.1025,2024-05-01,2024
2024-05-13,P008,HAI_SKU_08,Haircare,789,765,687,28,8.51,3.63,93.891,5843.85,2879.23,993.99,1970.63,0.3372,2,8.66,31.64,0.03,0.0412,25,0.7137,29.0,6.69,71,702,0.9786324786324786,674.25,0.10450160771704176,0.18858131487889263,26.619999999999997,2024-05-01,2024
2024-05-20,P008,HAI_SKU_08,Haircare,845,808,787,8,8.14,4.01,100.555,6404.8,3409.28,840.12,2155.4,0.3365,5,5.06,29.61,0.0431,0.011,30,0.6048,38.1,8.86,72,702,1.121082621082621,703.25,0.07808219178082187,0.17287630402384502,28.097499999999997,2024-05-01,2024
2024-05-27,P008,HAI_SKU_08,Haircare,582,582,537,13,8.76,3.92,69.258,4704.23,2294.08,741.91,1668.24,0.3546,6,4.38,19.92,0.0,0.0245,34,0.6768,38.6,6.58,73,702,0.7649572649572649,699.0,-0.2572614107883817,-0.03068592057761732,28.1025,2024-05-01,2024
2024-06-03,P008,HAI_SKU_08,Haircare,589,568,496,11,8.28,4.02,70.091,4108.93,2382.18,776.53,950.23,0.2313,2,2.08,18.68,0.0351,0.0235,10,0.7236,20.6,9.19,74,702,0.7065527065527065,626.75,-0.213946117274168,-0.36815286624203825,24.9625,2024-06-01,2024
2024-06-10,P008,HAI_SKU_08,Haircare,771,752,722,26,8.25,3.75,91.749,5954.35,2911.57,1050.87,1991.91,0.3345,5,5.17,27.12,0.0243,0.0363,22,0.6332,35.2,7.03,75,702,1.0284900284900285,635.5,0.21753794266441817,0.0509461426491995,23.832500000000003,2024-06-01,2024
2024-06-17,P008,HAI_SKU_08,Haircare,756,753,645,5,8.28,3.73,89.964,5338.52,2839.26,895.8,1603.46,0.3004,15,4.46,25.95,0.0037,0.0079,38,0.7857,28.7,7.32,76,702,0.9188034188034188,600.0,0.12762237762237771,-0.18043202033036854,22.917499999999997,2024-06-01,2024
2024-06-24,P008,HAI_SKU_08,Haircare,707,697,662,15,8.13,3.98,84.133,5379.42,2832.13,867.8,1679.48,0.3122,7,6.12,25.73,0.013,0.0236,26,0.711,7.8,7.62,77,702,0.9430199430199431,631.25,0.16140350877192988,0.23277467411545616,24.37,2024-06-01,2024
2024-07-01,P008,HAI_SKU_08,Haircare,833,818,740,17,8.62,3.71,99.127,6380.93,3112.26,1215.82,2052.85,0.3217,10,3.66,27.82,0.017,0.0233,32,0.712,44.5,7.45,78,702,1.0541310541310542,692.25,0.189710610932476,0.49193548387096775,26.655,2024-07-01,2024
2024-07-08,P008,HAI_SKU_08,Haircare,697,680,594,10,7.73,3.66,82.943,4590.37,2564.67,1047.81,977.89,0.213,10,6.78,25.99,0.0233,0.0171,21,0.778,21.4,8.04,79,702,0.8461538461538461,660.25,0.2774193548387096,-0.17728531855955676,26.3725,2024-07-01,2024
2024-07-15,P008,HAI_SKU_08,Haircare,902,888,774,4,8.11,3.83,107.338,6277.62,3478.55,825.64,1973.42,0.3144,2,5.21,31.77,0.015,0.0052,19,0.7341,21.8,8.81,80,702,1.1025641025641026,692.5,0.08251748251748259,0.19999999999999996,27.827499999999997,2024-07-01,2024
2024-07-22,P008,HAI_SKU_08,Haircare,818,803,797,18,7.99,3.82,97.342,6370.57,3141.04,1200.3,2029.24,0.3185,12,5.25,28.85,0.0173,0.0234,23,0.6767,10.0,6.43,81,702,1.1353276353276354,726.25,0.10235131396957131,0.20392749244712993,28.6075,2024-07-01,2024
2024-07-29,P008,HAI_SKU_08,Haircare,913,885,773,16,8.67,3.76,108.647,6704.43,3458.63,1113.36,2132.44,0.3181,3,3.23,30.06,0.0301,0.0209,38,0.7452,10.6,9.39,82,702,1.101139601139601,734.5,0.16415662650602414,0.044594594594594694,29.167499999999997,2024-07-01,2024
2024-08-05,P008,HAI_SKU_08,Haircare,755,755,668,14,8.72,3.74,89.845,5822.0,2841.26,1014.33,1966.42,0.3378,10,3.79,25.33,0.0,0.0218,16,0.6892,39.3,5.78,83,702,0.9515669515669516,753.0,-0.04022988505747127,0.12457912457912457,29.002499999999998,2024-08-01,2024
2024-08-12,P008,HAI_SKU_08,Haircare,574,552,535,9,8.77,3.63,68.306,4690.61,2095.24,1026.48,1568.89,0.3345,5,4.48,19.71,0.0382,0.017,17,0.586,39.7,8.78,84,702,0.7621082621082621,693.25,-0.2818791946308725,-0.30878552971576223,25.9875,2024-08-01,2024
2024-08-19,P008,HAI_SKU_08,Haircare,788,781,724,18,8.68,3.8,93.772,6285.24,3011.11,897.38,2376.75,0.3781,5,4.43,27.01,0.0089,0.0261,47,0.7019,19.3,7.04,85,702,1.0313390313390314,675.0,0.30922242314647375,-0.0915934755332497,25.5275,2024-08-01,2024
2024-08-26,P008,HAI_SKU_08,Haircare,826,826,729,19,8.74,3.67,98.294,6370.79,3052.78,831.82,2486.19,0.3902,1,9.23,33.9,0.0,0.0261,55,0.6964,60.2,8.8,86,702,1.0384615384615385,664.0,0.09131736526946099,-0.056921086675291055,26.4875,2024-08-01,2024
2024-09-02,P008,HAI_SKU_08,Haircare,811,795,753,9,8.06,3.61,96.509,6072.06,2947.85,1204.92,1919.29,0.3161,8,6.01,29.4,0.0197,0.0129,22,0.6739,12.3,5.14,87,702,1.0726495726495726,685.25,0.2028753993610224,0.1272455089820359,27.505000000000003,2024-09-01,2024
2024-09-09,P008,HAI_SKU_08,Haircare,574,566,519,8,7.88,3.79,68.306,4092.05,2187.29,900.45,1004.3,0.2454,5,5.67,20.55,0.0122,0.0161,17,0.6996,48.4,5.35,88,702,0.7393162393162394,681.25,-0.23111111111111116,-0.029906542056074792,27.715,2024-09-01,2024
2024-09-16,P008,HAI_SKU_08,Haircare,796,793,759,8,7.73,3.62,94.724,5864.14,2898.1,991.45,1974.58,0.3367,6,4.93,27.77,0.0033,0.0106,28,0.7195,43.2,5.18,89,702,1.0811965811965811,690.0,0.2820945945945945,0.04834254143646399,27.904999999999998,2024-09-01,2024
2024-09-23,P008,HAI_SKU_08,Haircare,658,646,562,18,8.74,3.97,78.302,4909.63,2628.53,900.03,1381.07,0.2813,6,4.99,23.0,0.0178,0.0325,31,0.7751,31.6,8.97,90,702,0.8005698005698005,648.25,-0.0979133226324238,-0.22908093278463648,25.18,2024-09-01,2024
2024-09-30,P008,HAI_SKU_08,Haircare,776,751,705,23,8.34,3.94,92.344,5877.42,3073.13,978.8,1825.49,0.3106,9,9.02,31.57,0.032,0.0335,24,0.7234,30.9,6.08,91,702,1.0042735042735043,636.25,0.017316017316017396,-0.06374501992031878,25.722499999999997,2024-09-01,2024
2024-10-07,P008,HAI_SKU_08,Haircare,630,602,552,10,8.05,4.04,74.97,4444.2,2561.43,990.24,892.53,0.2008,9,6.62,23.35,0.0437,0.0185,16,0.762,5.4,8.05,92,702,0.7863247863247863,644.5,-0.21255349500713272,0.06358381502890165,26.4225,2024-10-01,2024
2024-10-14,P008,HAI_SKU_08,Haircare,828,813,791,25,8.66,3.69,98.532,6853.9,3074.09,1117.71,2662.1,0.3884,7,5.78,29.76,0.0176,0.0322,62,0.7558,22.1,6.68,93,702,1.1267806267806268,652.5,0.6209016393442623,0.04216073781291163,26.92,2024-10-01,2024
2024-10-21,P008,HAI_SKU_08,Haircare,687,680,671,6,7.86,4.07,81.753,5275.13,2810.1,1026.63,1438.39,0.2727,7,6.02,24.91,0.0093,0.0103,43,0.6555,-11.5,7.13,94,702,0.9558404558404558,679.75,0.035493827160493874,0.19395017793594316,27.3975,2024-10-01,2024
2024-10-28,P008,HAI_SKU_08,Haircare,663,636,554,12,7.93,3.7,78.897,4395.89,2472.01,891.16,1032.73,0.2349,5,4.22,22.57,0.04,0.0228,37,0.6663,27.0,8.68,95,702,0.7891737891737892,642.0,-0.021201413427561877,-0.21418439716312054,25.1475,2024-10-01,2024
2024-11-04,P008,HAI_SKU_08,Haircare,778,768,690,15,8.66,3.96,92.582,5978.44,3097.23,876.75,2004.46,0.3353,5,3.63,25.96,0.0118,0.0224,51,0.6942,25.7,7.51,96,702,0.9829059829059829,676.5,0.05828220858895716,0.25,25.8,2024-11-01,2024
2024-11-11,P008,HAI_SKU_08,Haircare,907,897,847,11,8.91,3.93,107.933,7548.68,3590.41,1263.21,2695.06,0.357,6,5.47,32.24,0.0106,0.0137,27,0.6877,25.4,6.47,97,702,1.2065527065527066,690.5,0.2698650674662668,0.07079646017699126,26.42,2024-11-01,2024
2024-11-18,P008,HAI_SKU_08,Haircare,861,830,727,12,8.29,3.63,102.459,6027.17,3144.21,1213.86,1669.1,0.2769,5,2.37,27.57,0.0349,0.0168,49,0.6986,19.5,7.18,98,702,1.0356125356125356,704.5,-0.047182175622542566,0.08345752608047685,27.085,2024-11-01,2024
2024-11-25,P008,HAI_SKU_08,Haircare,974,973,941,24,8.77,4.06,115.906,8256.52,3980.05,1147.2,3129.27,0.379,9,5.58,34.76,0.0002,0.0261,50,0.74,41.8,6.0,99,702,1.3404558404558404,801.25,-0.05236656596173217,0.6985559566787003,30.1325,2024-11-01,2024
2024-12-02,P008,HAI_SKU_08,Haircare,741,731,699,6,8.01,3.91,88.179,5600.44,2915.2,1078.82,1606.42,0.2868,8,3.54,24.65,0.0128,0.0093,50,0.7499,40.0,7.35,100,702,0.9957264957264957,803.5,0.01011560693641611,0.01304347826086949,29.805,2024-12-01,2024
2024-12-09,P008,HAI_SKU_08,Haircare,904,899,799,12,8.68,3.61,107.576,6939.08,3280.48,998.75,2659.85,0.3833,5,4.46,31.02,0.0054,0.0163,24,0.6091,36.6,7.13,101,702,1.1381766381766383,791.5,0.3542372881355933,-0.05667060212514763,29.499999999999996,2024-12-01,2024
2024-12-16,P008,HAI_SKU_08,Haircare,713,704,697,24,8.0,3.84,84.847,5574.84,2756.42,807.67,2010.75,0.3607,5,5.67,25.53,0.0119,0.0355,15,0.6032,1.4,6.54,102,702,0.9928774928774928,784.0,-0.191415313225058,-0.04126547455295737,28.99,2024-12-01,2024
2024-12-23,P008,HAI_SKU_08,Haircare,795,777,754,13,7.86,3.85,94.605,5926.72,3081.91,912.11,1932.71,0.3261,12,5.79,28.59,0.0216,0.0174,22,0.6373,27.5,6.83,103,702,1.0740740740740742,737.25,-0.22427983539094654,-0.19872476089266733,27.447499999999998,2024-12-01,2024
2024-12-30,P008,HAI_SKU_08,Haircare,808,788,782,13,8.76,3.64,96.152,6852.04,2957.21,1262.71,2632.12,0.3841,4,5.21,28.46,0.0237,0.0172,40,0.6682,9.9,6.47,104,702,1.1139601139601139,758.0,0.07270233196159115,0.11874105865522178,28.4,2024-12-01,2024
2023-01-02,P009,MAK_SKU_09,Makeup,1870,1870,1714,51,18.03,11.29,703.12,30904.78,21244.86,2915.23,6744.7,0.2182,4,6.37,68.68,0.0,0.0303,41,0.5708,32.7,7.51,0,1784,0.9607623318385651,1714.0,,,68.68,2023-01-01,2023
2023-01-09,P009,MAK_SKU_09,Makeup,1122,1112,986,22,16.4,10.35,421.872,16173.6,11699.29,2081.76,2392.56,0.1479,7,2.47,36.04,0.0088,0.0224,64,0.7353,24.0,7.93,1,1784,0.5526905829596412,1350.0,,,52.36,2023-01-01,2023
2023-01-16,P009,MAK_SKU_09,Makeup,1903,1818,1577,22,17.97,11.22,715.528,28334.38,21504.22,2939.63,3890.52,0.1373,9,6.6,70.49,0.0445,0.0141,67,0.6756,36.4,8.05,2,1784,0.8839686098654709,1425.6666666666667,,,58.403333333333336,2023-01-01,2023
2023-01-23,P009,MAK_SKU_09,Makeup,2098,2036,2003,14,16.49,10.41,788.848,33033.61,21997.16,2482.8,8553.65,0.2589,9,4.64,72.45,0.0294,0.0073,107,0.6876,9.0,8.22,3,1784,1.1227578475336324,1570.0,,,61.915000000000006,2023-01-01,2023
2023-01-30,P009,MAK_SKU_09,Makeup,1793,1783,1712,30,16.76,10.45,674.168,28689.81,18879.28,2122.25,7688.28,0.268,10,6.11,65.23,0.0053,0.0179,55,0.7124,28.4,7.08,4,1784,0.9596412556053812,1569.5,,-0.001166861143523934,61.0525,2023-01-01,2023
2023-02-06,P009,MAK_SKU_09,Makeup,1945,1911,1803,12,17.86,11.36,731.32,32203.0,22234.4,2189.01,7779.6,0.2416,4,5.15,68.37,0.0174,0.0069,119,0.6484,12.7,7.29,5,1784,1.0106502242152466,1773.75,,0.8286004056795131,69.135,2023-02-01,2023
2023-02-13,P009,MAK_SKU_09,Makeup,1816,1773,1557,46,16.39,10.35,682.816,25522.8,18924.73,1978.42,4619.65,0.181,1,5.33,64.24,0.0234,0.0299,109,0.6473,18.2,7.1,6,1784,0.8727578475336323,1768.75,,-0.012682308180088753,67.5725,2023-02-01,2023
2023-02-20,P009,MAK_SKU_09,Makeup,1790,1767,1722,48,17.66,10.62,673.04,30402.63,19143.69,3617.1,7641.85,0.2514,3,3.51,59.5,0.0124,0.0281,42,0.6912,33.0,6.58,7,1784,0.9652466367713004,1698.5,,-0.14028956565152273,64.33500000000001,2023-02-01,2023
2023-02-27,P009,MAK_SKU_09,Makeup,1751,1696,1588,31,18.52,11.33,658.376,29404.1,19964.16,2493.71,6946.24,0.2362,8,4.6,60.38,0.0312,0.02,105,0.6496,21.9,6.69,8,1784,0.8901345291479821,1667.5,,-0.07242990654205606,63.1225,2023-02-01,2023
2023-03-06,P009,MAK_SKU_09,Makeup,1513,1513,1430,26,18.47,11.29,568.888,26418.31,17201.46,2273.64,6943.21,0.2628,10,3.75,50.69,0.0,0.0182,77,0.6471,20.8,8.07,9,1784,0.8015695067264574,1574.25,,-0.20687742651136998,58.7025,2023-03-01,2023
2023-03-13,P009,MAK_SKU_09,Makeup,1234,1228,1056,9,16.57,10.33,463.984,17497.66,12845.15,2491.04,2161.47,0.1235,5,5.75,44.32,0.0045,0.0094,22,0.6294,48.7,8.0,10,1784,0.5919282511210763,1449.0,,-0.3217726396917149,53.7225,2023-03-01,2023
2023-03-20,P009,MAK_SKU_09,Makeup,1891,1815,1649,33,17.59,11.11,711.016,29010.45,21153.13,3738.16,4119.16,0.142,6,4.14,64.19,0.0399,0.0202,128,0.7317,42.5,6.65,11,1784,0.9243273542600897,1430.75,,-0.04239256678281067,54.894999999999996,2023-03-01,2023
2023-03-27,P009,MAK_SKU_09,Makeup,1457,1450,1428,14,17.9,10.24,547.832,25562.61,15023.97,2361.43,8177.21,0.3199,8,3.99,49.21,0.0041,0.0101,76,0.7313,23.5,7.03,12,1784,0.8004484304932735,1390.75,,-0.10075566750629728,52.1025,2023-03-01,2023
2023-04-03,P009,MAK_SKU_09,Makeup,1646,1612,1593,10,18.87,11.03,618.896,30064.09,18274.5,3516.69,8272.9,0.2752,5,6.93,61.72,0.0205,0.0064,85,0.5893,33.8,7.76,13,1784,0.8929372197309418,1431.5,,0.11398601398601405,54.86,2023-04-01,2023
2023-04-10,P009,MAK_SKU_09,Makeup,2064,2044,1825,43,18.48,10.22,776.064,33725.99,21253.98,4144.47,8327.54,0.2469,2,7.01,77.61,0.0096,0.0239,102,0.7108,13.9,6.34,14,1784,1.022982062780269,1623.75,,0.728219696969697,63.1825,2023-04-01,2023
2023-04-17,P009,MAK_SKU_09,Makeup,1718,1713,1616,54,18.25,11.02,645.968,29497.19,19064.27,2210.17,8222.75,0.2788,11,4.63,59.31,0.0025,0.0338,96,0.6317,11.7,5.44,15,1784,0.905829596412556,1615.5,,-0.020012128562765352,61.9625,2023-04-01,2023
2023-04-24,P009,MAK_SKU_09,Makeup,1814,1808,1552,59,17.27,11.04,682.064,26805.51,20166.15,2848.57,3790.79,0.1414,8,2.79,58.88,0.0029,0.0381,74,0.8361,32.3,6.06,16,1784,0.8699551569506726,1646.5,,0.08683473389355734,64.38,2023-04-01,2023
2023-05-01,P009,MAK_SKU_09,Makeup,1846,1784,1622,40,18.52,11.28,694.096,30039.55,20968.05,3278.0,5793.49,0.1929,8,4.77,64.04,0.0334,0.0252,116,0.66,33.2,6.74,17,1784,0.9091928251121076,1653.75,,0.01820464532328936,64.96000000000001,2023-05-01,2023
2023-05-08,P009,MAK_SKU_09,Makeup,1684,1657,1617,15,18.37,10.11,633.184,29703.23,17155.11,3384.38,9163.74,0.3085,5,1.12,51.85,0.0158,0.0096,111,0.7495,9.3,7.06,18,1784,0.906390134529148,1601.75,,-0.11397260273972598,58.52,2023-05-01,2023
2023-05-15,P009,MAK_SKU_09,Makeup,1791,1764,1643,9,18.87,10.48,673.416,31010.57,18900.96,3412.29,8697.32,0.2805,9,3.77,60.04,0.0148,0.0057,74,0.5609,29.8,6.55,19,1784,0.9209641255605381,1608.5,,0.01670792079207928,58.7025,2023-05-01,2023
2023-05-22,P009,MAK_SKU_09,Makeup,2082,1962,1920,49,18.47,10.96,782.832,35463.12,22966.26,3410.14,9086.72,0.2562,9,2.56,67.07,0.0575,0.0258,138,0.7385,25.4,6.37,20,1784,1.0762331838565022,1700.5,,0.23711340206185572,60.75,2023-05-01,2023
2023-05-29,P009,MAK_SKU_09,Makeup,1839,1778,1645,54,16.39,10.07,691.464,26963.49,18661.39,2032.51,6269.58,0.2325,1,1.68,57.61,0.0329,0.0328,42,0.8712,18.7,7.79,21,1784,0.922085201793722,1706.25,,0.014180024660912505,59.1425,2023-05-01,2023
2023-06-05,P009,MAK_SKU_09,Makeup,1399,1381,1351,42,18.33,10.2,526.024,24762.87,14381.25,1807.9,8573.72,0.3462,6,5.93,50.55,0.0126,0.0314,88,0.7778,29.0,7.39,22,1784,0.7572869955156951,1639.75,,-0.16450216450216448,58.817499999999995,2023-06-01,2023
2023-06-12,P009,MAK_SKU_09,Makeup,2037,1957,1870,37,17.46,10.31,765.912,32650.33,21148.11,2951.07,8551.15,0.2619,6,4.48,69.96,0.0393,0.02,59,0.5837,23.3,6.72,23,1784,1.048206278026906,1696.5,,0.13816189896530728,61.29749999999999,2023-06-01,2023
2023-06-19,P009,MAK_SKU_09,Makeup,1796,1755,1653,53,17.53,11.02,675.296,28977.3,19926.82,2090.26,6960.22,0.2402,10,6.87,67.19,0.0225,0.0324,118,0.6569,39.4,7.84,24,1784,0.9265695067264574,1629.75,,-0.13906249999999998,61.3275,2023-06-01,2023
2023-06-26,P009,MAK_SKU_09,Makeup,2202,2143,1847,35,18.06,10.27,827.952,33352.46,22782.35,2600.06,7970.05,0.239,4,5.02,77.05,0.0264,0.019,59,0.62,20.8,6.54,25,1784,1.0353139013452914,1680.25,,0.12279635258358668,66.1875,2023-06-01,2023
