Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount,Month,Quarter,Year,Weekly_Target,Target_Achieved,Rolling_4w_Sales,Rolling_13w_Sales,WoW_pct_Sales_Units,WoW_pct_Revenue,WoW_pct_Lead_Time_days,WoW_pct_Efficiency_u_per_h
2022-06-13,23,P012,HAI_SKU_12,Haircare,Central,Retail,None,294,280,237,2,20.44,19.0,201.68,5606.17,836.03,208.84,221.73,4844.28,-2028.49,-0.4187,4,4.13,11.26,0.0447,0.0118,3548,0,12,0.7165,37.8,8.22,False,0.0,2022-06-01,2022-04-01,2022,304,0.7796052631553303,257.75,284.2307692307692,-0.14130434782608692,-0.11888859786973993,0.33333333333333326,-0.2758842443729904
2022-06-20,24,P012,HAI_SKU_12,Haircare,Central,E-commerce,None,313,310,346,7,15.87,20.78,181.85,6522.33,5150.64,279.91,736.51,5491.02,-7198.37,-1.3109,5,11.42,16.63,0.0084,0.023,2521,12,25,0.6568,11.1,6.64,True,0.19,2022-06-01,2022-04-01,2022,304,1.1381578947330981,280.25,287.53846153846155,0.4599156118143459,0.13350590799871198,0.25,0.4769094138543517
2022-06-27,25,P012,HAI_SKU_12,Haircare,Central,E-commerce,None,296,288,304,4,18.1,20.85,164.58,6188.06,5361.94,198.73,1032.33,5502.4,-7278.66,-1.3228,9,5.69,12.05,0.0258,0.0154,2054,6,13,0.7414,12.6,7.99,True,0.09,2022-06-01,2022-04-01,2022,304,0.9999999999967105,290.75,288.61538461538464,-0.12138728323699421,0.002072474695047344,0.8,-0.2754058929645219
2022-07-04,26,P012,HAI_SKU_12,Haircare,East,E-commerce,None,316,316,255,5,19.9,20.81,204.14,6596.37,614.41,283.43,1097.57,5074.5,-3517.28,-0.6931,6,6.58,13.36,0.0,0.0219,2368,0,14,0.7264,26.6,7.42,False,0.0,2022-07-01,2022-07-01,2022,304,0.8388157894709249,285.5,287.3076923076923,-0.16118421052631582,-0.07776606571677802,-0.33333333333333337,0.10871369294605793
2022-07-11,27,P012,HAI_SKU_12,Haircare,Central,Retail,HolidayPush,324,320,295,0,18.87,19.36,185.33,6291.17,2395.38,436.5,874.46,5566.65,-4430.86,-0.796,7,6.13,13.44,0.011,0.0,3376,0,16,0.7344,15.5,7.36,False,0.0,2022-07-01,2022-07-01,2022,304,0.9703947368389132,300.0,287.2307692307692,0.15686274509803932,0.09698492462311559,0.16666666666666674,0.0059880239520957446
2022-07-18,28,P012,HAI_SKU_12,Haircare,South,E-commerce,None,337,334,278,0,20.36,19.73,190.74,6668.08,427.37,201.45,281.08,5660.08,-1917.9,-0.3388,10,6.18,14.01,0.0075,0.0,3482,0,9,0.7523,-17.2,5.98,False,0.0,2022-07-01,2022-07-01,2022,304,0.9144736842075182,283.0,283.61538461538464,-0.057627118644067776,0.016783882586474785,0.4285714285714286,0.04241071428571441
2022-07-25,29,P012,HAI_SKU_12,Haircare,West,E-commerce,HolidayPush,243,238,221,6,19.99,20.04,123.69,4882.09,3319.14,211.63,227.67,4417.79,-4222.74,-0.9558,9,7.77,10.81,0.0194,0.0276,2748,0,13,0.7649,20.1,9.15,False,0.0,2022-07-01,2022-07-01,2022,304,0.726973684208135,262.25,277.61538461538464,-0.20503597122302153,-0.2194827634945089,-0.09999999999999998,-0.22840827980014267
2022-08-01,30,P012,HAI_SKU_12,Haircare,North,Retail,None,316,314,264,6,18.87,19.29,189.6,6114.6,3375.34,250.05,581.84,4981.68,-5340.15,-1.072,3,5.55,12.8,0.0036,0.0265,3644,0,20,0.8075,25.7,6.8,False,0.0,2022-08-01,2022-07-01,2022,304,0.8684210526287224,264.5,278.0769230769231,0.1945701357466063,0.1276407434486475,-0.6666666666666667,0.18408880666049954
2022-08-08,31,P012,HAI_SKU_12,Haircare,Central,E-commerce,HolidayPush,261,253,212,3,19.59,21.31,133.11,5575.22,2548.45,184.59,626.58,4153.08,-4781.76,-1.1514,9,6.04,10.79,0.0269,0.0147,3180,0,17,0.676,41.6,6.8,False,0.0,2022-08-01,2022-07-01,2022,304,0.6973684210503376,243.75,272.61538461538464,-0.19696969696969702,-0.1663294310353135,2.0,-0.15703125000000007
2022-08-15,32,P012,HAI_SKU_12,Haircare,Central,Retail,None,229,227,205,6,18.63,20.66,146.1,4745.75,3178.79,279.73,1020.58,3819.15,-5405.7,-1.4154,4,7.79,10.2,0.0078,0.0333,2159,0,14,0.6717,32.6,6.48,False,0.0,2022-08-01,2022-07-01,2022,304,0.6743421052609397,225.5,262.38461538461536,-0.03301886792452835,-0.08040538588228496,-0.5555555555555556,-0.05468025949953659
2022-08-22,33,P012,HAI_SKU_12,Haircare,East,E-commerce,None,282,274,232,7,20.49,20.74,186.4,5867.32,3990.88,358.88,980.82,4753.68,-6444.22,-1.3556,3,4.72,11.05,0.0251,0.0311,2123,0,14,0.7524,4.4,6.29,False,0.0,2022-08-01,2022-07-01,2022,304,0.7631578947343317,228.25,260.53846153846155,0.13170731707317063,0.24469580927693335,-0.25,0.08333333333333348
2022-08-29,34,P012,HAI_SKU_12,Haircare,North,Retail,None,329,316,292,0,20.82,19.69,230.96,6501.11,3286.51,204.92,762.95,6079.44,-4676.05,-0.7692,10,8.78,15.33,0.0379,0.0012,3304,0,14,0.7246,21.6,7.35,False,0.0,2022-08-01,2022-07-01,2022,304,0.9605263157863141,235.25,262.84615384615387,0.2586206896551724,0.27889130105518234,2.3333333333333335,0.3873303167420814
2022-09-05,35,P012,HAI_SKU_12,Haircare,Central,E-commerce,SummerSale,303,293,333,8,14.22,19.04,145.74,5783.69,5572.03,292.82,1068.97,4735.26,-7982.25,-1.6857,9,14.51,19.27,0.0329,0.0256,3852,31,16,0.6443,41.5,7.44,True,0.3,2022-09-01,2022-07-01,2022,304,1.095394736838502,265.5,267.2307692307692,0.1404109589041096,-0.2211026015554063,-0.09999999999999998,0.25701239399869524
2022-09-12,36,P012,HAI_SKU_12,Haircare,East,Retail,None,276,265,239,1,20.99,19.87,137.45,5497.86,2415.17,389.13,689.94,5016.61,-3975.49,-0.7925,3,6.69,11.72,0.0367,0.006,2492,0,17,0.826,37.3,5.27,False,0.0,2022-09-01,2022-07-01,2022,304,0.7861842105237297,274.0,267.38461538461536,-0.28228228228228225,0.0594159560404286,-0.6666666666666667,-0.39180072651790343
2022-09-19,37,P012,HAI_SKU_12,Haircare,Central,Retail,None,317,317,304,5,19.22,18.73,215.56,5958.97,1449.19,411.44,335.31,5842.88,-2312.03,-0.3957,4,5.25,12.68,0.0,0.0177,2902,0,15,0.7028,39.9,7.69,False,0.0,2022-09-01,2022-07-01,2022,304,0.9999999999967105,292.0,264.15384615384613,0.2719665271966527,0.1647068438646817,0.33333333333333326,0.0819112627986347
2022-09-26,38,P012,HAI_SKU_12,Haircare,Central,Wholesale,SummerSale,281,277,218,4,20.08,19.13,162.7,5391.8,815.99,95.18,690.62,4377.44,-2616.15,-0.5976,11,4.01,10.71,0.0118,0.0208,3057,0,17,0.6536,58.1,7.66,False,0.0,2022-09-01,2022-07-01,2022,304,0.7171052631555359,273.5,257.53846153846155,-0.2828947368421053,-0.2508078208007011,1.75,-0.15536277602523652
2022-10-03,39,P012,HAI_SKU_12,Haircare,North,E-commerce,None,386,375,365,7,18.74,20.41,251.67,7903.43,1729.93,238.25,929.39,6840.1,-3960.9,-0.5791,8,6.84,16.5,0.0259,0.0207,2507,0,12,0.6231,22.6,7.9,False,0.0,2022-10-01,2022-10-01,2022,304,1.2006578947328925,281.5,266.0,0.6743119266055047,0.5625799554077271,-0.2727272727272727,0.5406162464985993
2022-10-10,40,P012,HAI_SKU_12,Haircare,South,E-commerce,None,309,307,286,3,19.43,18.95,169.64,5872.51,1282.42,269.14,262.49,5556.98,-2129.58,-0.3832,7,6.03,12.76,0.0044,0.013,4070,0,21,0.7341,8.8,8.03,False,0.0,2022-10-01,2022-10-01,2022,304,0.9407894736811159,293.25,265.3076923076923,-0.21643835616438356,-0.18758790076168486,-0.125,-0.22666666666666668
2022-10-17,41,P012,HAI_SKU_12,Haircare,South,Retail,None,237,219,215,0,20.67,21.58,158.79,5130.34,670.06,346.99,684.81,4444.05,-2388.15,-0.5374,10,6.88,10.14,0.072,0.0,2975,0,14,0.67,31.3,5.77,False,0.0,2022-10-01,2022-10-01,2022,304,0.7072368421029367,271.0,260.46153846153845,-0.24825174825174823,-0.20027604922097964,0.4285714285714286,-0.20532915360501558
2022-10-24,42,P012,HAI_SKU_12,Haircare,East,E-commerce,SummerSale,289,285,230,3,20.88,20.49,191.03,5940.71,3862.53,112.48,215.21,4802.4,-5328.53,-1.1096,6,2.25,10.33,0.0118,0.0151,3774,0,7,0.5961,28.0,7.05,False,0.0,2022-10-01,2022-10-01,2022,304,0.7565789473659323,274.0,261.15384615384613,0.06976744186046502,0.08063590643669616,-0.4,0.018737672583826415
2022-10-31,43,P012,HAI_SKU_12,Haircare,West,Retail,None,371,349,346,4,16.61,20.67,250.8,7693.65,4474.98,457.92,1096.71,5747.06,-7976.2,-1.3879,11,5.76,15.15,0.0579,0.0119,2297,0,13,0.7485,20.3,6.4,True,0.17,2022-10-01,2022-10-01,2022,304,1.1381578947330981,269.25,267.46153846153845,0.5043478260869565,0.19670581375978702,0.8333333333333333,0.4666021297192644
2022-11-07,44,P012,HAI_SKU_12,Haircare,East,E-commerce,HolidayPush,409,400,343,5,20.72,19.49,289.57,8000.37,1796.9,250.12,284.08,7106.96,-3224.51,-0.4537,8,9.14,19.39,0.0216,0.0163,2944,0,18,0.7786,13.4,4.3,False,0.0,2022-11-01,2022-10-01,2022,304,1.1282894736804991,283.5,277.53846153846155,-0.00867052023121384,0.23662533538887698,-0.2727272727272727,0.27986798679867997
2022-11-14,45,P012,HAI_SKU_12,Haircare,Central,E-commerce,None,346,328,312,2,19.78,18.95,229.4,6579.64,2292.06,138.99,737.75,6171.36,-3577.08,-0.5796,2,6.98,14.88,0.0514,0.0088,2537,0,20,0.6417,13.3,6.4,False,0.0,2022-11-01,2022-10-01,2022,304,1.026315789470308,307.75,285.7692307692308,-0.09037900874635574,-0.13164559811790133,-0.75,-0.23259412068076324
2022-11-21,46,P012,HAI_SKU_12,Haircare,East,Retail,None,440,424,421,7,20.56,20.51,285.12,9052.91,2091.45,442.22,625.39,8655.76,-3556.21,-0.4108,8,5.87,18.06,0.0355,0.0177,1984,0,30,0.6877,41.8,7.64,False,0.0,2022-11-01,2022-10-01,2022,304,1.3848684210480762,355.5,300.3076923076923,0.34935897435897445,0.4025692878069016,3.0,0.21370967741935476
2022-11-28,47,P012,HAI_SKU_12,Haircare,Central,E-commerce,None,418,406,352,0,19.62,19.25,219.87,8068.49,1007.12,400.94,1161.68,6906.24,-3731.99,-0.5404,9,5.84,17.13,0.0276,0.0,3602,0,18,0.6305,56.2,7.52,False,0.0,2022-11-01,2022-10-01,2022,304,1.1578947368382964,357.0,304.9230769230769,-0.16389548693586697,-0.20212205514016102,0.125,-0.05149501661129563
2022-12-05,48,P012,HAI_SKU_12,Haircare,North,E-commerce,None,424,415,384,10,19.79,20.67,248.46,8788.93,730.37,532.95,969.53,7599.36,-3422.42,-0.4504,4,9.89,20.84,0.02,0.0262,2902,0,27,0.607,64.3,7.15,False,0.0,2022-12-01,2022-10-01,2022,304,1.263157894732687,367.25,308.84615384615387,0.09090909090909083,0.10036141228801787,-0.5555555555555556,0.21657910099241096
2022-12-12,49,P012,HAI_SKU_12,Haircare,Central,Wholesale,None,293,286,247,1,21.02,20.18,153.24,5928.06,2696.43,117.58,892.18,5191.94,-4442.31,-0.8556,3,5.49,11.84,0.0235,0.0056,1785,0,7,0.7048,46.2,7.34,False,0.0,2022-12-01,2022-10-01,2022,304,0.8124999999973274,351.0,309.46153846153845,-0.35677083333333337,-0.3167924667340408,-0.25,-0.43186180422264875
2022-12-19,50,P012,HAI_SKU_12,Haircare,Central,Retail,None,378,378,356,5,19.12,20.76,258.93,7873.17,3905.75,365.03,1140.33,6806.72,-6477.56,-0.9516,12,6.97,16.24,0.0,0.0167,3272,0,25,0.7331,52.7,9.15,True,0.07,2022-12-01,2022-10-01,2022,304,1.1710526315750953,334.75,313.46153846153845,0.4412955465587045,0.31101669125606235,3.0,0.3716216216216215
2022-12-26,51,P012,HAI_SKU_12,Haircare,East,Retail,None,397,381,334,7,20.57,20.4,248.52,8123.65,1759.54,406.85,1031.16,6870.38,-4450.82,-0.6478,8,7.12,17.17,0.0397,0.0212,2587,0,15,0.7168,13.1,8.02,False,0.0,2022-12-01,2022-10-01,2022,304,1.0986842105227017,330.25,322.38461538461536,-0.061797752808988804,0.009352522213342152,-0.33333333333333337,0.05726600985221686
2023-01-02,52,P012,HAI_SKU_12,Haircare,West,E-commerce,None,241,238,197,0,19.03,18.81,156.17,4548.83,1720.63,205.49,453.66,3748.91,-3179.7,-0.8482,2,6.78,10.27,0.012,0.0019,2539,0,10,0.6565,31.9,6.35,False,0.0,2023-01-01,2023-01-01,2023,304,0.648026315787342,283.5,309.46153846153845,-0.41017964071856283,-0.4543373146754619,-0.75,-0.4018637157833431
2023-01-09,53,P012,HAI_SKU_12,Haircare,West,Retail,SummerSale,287,287,256,10,16.5,20.09,160.43,5781.87,2394.2,190.71,275.77,4224.0,-4418.55,-1.0461,9,4.49,11.15,0.0,0.0429,2445,0,20,0.5715,17.3,5.42,True,0.15,2023-01-01,2023-01-01,2023,304,0.8421052631551247,285.75,307.15384615384613,0.29949238578680193,0.12672750212728512,3.5,0.08568646543330094
2023-01-16,54,P012,HAI_SKU_12,Haircare,South,Retail,None,315,312,262,2,19.89,19.15,178.29,6050.08,3644.07,332.27,821.72,5211.18,-5636.96,-1.0817,8,4.3,12.14,0.0076,0.0113,2560,0,17,0.7605,12.0,6.59,False,0.0,2023-01-01,2023-01-01,2023,304,0.8618421052603229,262.25,310.7692307692308,0.0234375,0.23370738636363653,-0.11111111111111116,0.08878923766816138
2023-01-23,55,P012,HAI_SKU_12,Haircare,West,Wholesale,None,414,411,323,9,18.85,19.49,214.04,8090.26,566.29,346.06,815.19,6088.55,-3729.25,-0.6125,6,4.47,16.07,0.0057,0.028,2373,0,28,0.717,43.6,7.88,False,0.0,2023-01-01,2023-01-01,2023,304,1.062499999996505,259.5,317.9230769230769,0.23282442748091614,0.16836301950805765,-0.25,0.32372322899505757
2023-01-30,56,P012,HAI_SKU_12,Haircare,Central,Retail,None,291,283,225,4,19.58,20.39,155.69,5949.06,2856.35,216.99,281.06,4405.5,-4897.96,-1.1118,6,9.17,13.81,0.0243,0.0178,3947,0,15,0.6629,35.2,7.4,False,0.0,2023-01-01,2023-01-01,2023,304,0.7401315789449338,266.5,308.61538461538464,-0.3034055727554179,-0.2764287063422326,0.0,-0.1406347230864966
2023-02-06,57,P012,HAI_SKU_12,Haircare,North,Retail,None,299,291,241,0,19.25,20.51,181.49,6150.64,3901.09,238.9,1119.72,4639.25,-6771.1,-1.4595,3,9.27,14.26,0.024,0.0017,3551,0,10,0.6272,25.2,6.08,False,0.0,2023-02-01,2023-01-01,2023,304,0.7927631578921291,262.75,300.7692307692308,0.07111111111111112,0.05305867665418229,-0.5,0.03258508327299059
2023-02-13,58,P012,HAI_SKU_12,Haircare,Central,E-commerce,HolidayPush,351,339,319,2,19.72,21.37,248.86,7525.76,2181.88,283.19,206.77,6290.68,-3906.92,-0.6211,12,7.23,15.25,0.0322,0.0076,2531,0,16,0.7421,20.1,6.93,False,0.0,2023-02-01,2023-01-01,2023,304,1.049342105259706,277.0,301.3076923076923,0.32365145228215764,0.3559691760521637,3.0,0.06942496493688632
2023-02-20,59,P012,HAI_SKU_12,Haircare,South,Retail,None,256,248,198,0,19.04,21.19,154.88,5440.13,621.01,240.8,376.39,3769.92,-2908.41,-0.7715,4,7.98,11.5,0.0288,0.0,3293,0,12,0.6809,31.0,7.64,False,0.0,2023-02-01,2023-01-01,2023,304,0.6513157894715418,245.75,284.15384615384613,-0.3793103448275862,-0.4007134363852557,-0.6666666666666667,-0.24590163934426235
2023-02-27,60,P012,HAI_SKU_12,Haircare,East,E-commerce,HolidayPush,303,296,246,1,18.63,20.03,184.83,6087.57,2878.49,98.07,865.02,4582.98,-5346.17,-1.1665,4,5.85,12.42,0.0223,0.0066,2654,0,9,0.6898,15.8,6.57,False,0.0,2023-02-01,2023-01-01,2023,304,0.8092105263131276,251.0,276.0,0.24242424242424243,0.2156703590527118,0.0,0.08000000000000007
2023-03-06,61,P012,HAI_SKU_12,Haircare,South,E-commerce,None,223,221,177,4,19.25,18.74,111.72,4190.19,3620.81,182.11,527.56,3407.25,-5113.42,-1.5007,5,7.31,9.72,0.0063,0.0234,2455,0,9,0.6717,26.7,6.48,False,0.0,2023-03-01,2023-01-01,2023,304,0.5822368421033479,235.0,260.0769230769231,-0.2804878048780488,-0.2565426861998088,0.25,-0.21739130434782605
2023-03-13,62,P012,HAI_SKU_12,Haircare,West,E-commerce,None,385,373,328,5,18.98,18.8,259.88,7263.99,3299.8,185.63,205.42,6225.44,-4729.4,-0.7597,8,7.17,16.69,0.0305,0.0182,4209,0,23,0.7582,22.0,7.74,False,0.0,2023-03-01,2023-01-01,2023,304,1.0789473684175035,237.25,266.3076923076923,0.8531073446327684,0.8271157091496073,0.6000000000000001,0.7170781893004115
2023-03-20,63,P012,HAI_SKU_12,Haircare,North,Retail,None,359,344,337,3,18.87,19.98,184.53,7191.27,3704.31,194.3,1137.71,6359.19,-5868.4,-0.9228,10,11.99,19.67,0.0416,0.0093,3030,0,28,0.6689,30.1,7.9,False,0.0,2023-03-01,2023-01-01,2023,304,1.108552631575301,272.0,264.84615384615387,0.027439024390243816,0.02148442519725524,0.25,0.1785500299580587
2023-03-27,64,P012,HAI_SKU_12,Haircare,East,Retail,None,335,327,312,5,20.96,21.19,237.18,7122.37,1164.97,443.54,1061.26,6539.52,-3252.62,-0.4974,8,7.43,14.69,0.0234,0.0182,2444,0,20,0.6488,31.9,6.64,False,0.0,2023-03-01,2023-01-01,2023,304,1.026315789470308,288.5,263.15384615384613,-0.0741839762611276,0.028357385138673363,-0.19999999999999996,-0.2531774275546519
2023-04-03,65,P012,HAI_SKU_12,Haircare,North,E-commerce,None,360,359,298,3,20.27,18.97,184.32,6847.63,3938.08,361.95,935.21,6040.46,-6042.41,-1.0003,4,8.76,16.76,0.0006,0.0131,3007,0,25,0.7471,33.3,7.3,False,0.0,2023-04-01,2023-04-01,2023,304,0.9802631578915123,318.75,270.9230769230769,-0.04487179487179482,-0.0763144695635154,-0.5,0.14091218515997284
2023-04-10,66,P012,HAI_SKU_12,Haircare,West,E-commerce,None,323,316,306,5,20.23,21.41,181.53,6933.58,1230.64,324.27,1008.4,6190.38,-3306.51,-0.5341,4,6.37,13.53,0.0209,0.018,3128,0,19,0.6102,20.3,7.58,False,0.0,2023-04-01,2023-04-01,2023,304,1.0065789473651099,313.25,274.7692307692308,0.02684563758389258,0.024819301841250585,0.0,-0.1927207637231505
2023-04-17,67,P012,HAI_SKU_12,Haircare,West,Retail,None,378,368,401,8,16.35,19.04,255.15,7222.64,2405.3,432.65,543.24,6556.35,-4047.48,-0.6173,8,6.04,15.62,0.0261,0.0224,3158,17,20,0.6141,2.2,4.63,True,0.13,2023-04-01,2023-04-01,2023,304,1.319078947364082,329.25,285.46153846153845,0.3104575163398693,0.05911914938985974,1.0,0.15447154471544722
2023-04-24,68,P012,HAI_SKU_12,Haircare,East,E-commerce,None,382,372,399,8,13.28,19.25,211.25,7374.62,3614.36,342.1,1129.43,5298.72,-7161.79,-1.3516,9,5.15,15.23,0.0258,0.0204,3902,14,22,0.7275,38.2,6.24,True,0.29,2023-04-01,2023-04-01,2023,304,1.3124999999956826,351.0,291.3076923076923,-0.004987531172069848,-0.1918186185911368,0.125,-0.024967989756722098
2023-05-01,69,P012,HAI_SKU_12,Haircare,South,E-commerce,HolidayPush,382,373,341,6,20.24,21.46,249.06,8222.63,1228.16,285.61,591.26,6901.84,-3425.82,-0.4964,7,6.4,16.03,0.0225,0.018,2530,0,10,0.6448,11.9,8.02,False,0.0,2023-05-01,2023-04-01,2023,304,1.1217105263120997,361.75,300.2307692307692,-0.14536340852130325,0.3025485400247607,-0.2222222222222222,0.05252790544977026
2023-05-08,70,P012,HAI_SKU_12,Haircare,East,E-commerce,None,362,348,330,8,20.05,21.16,180.64,7677.98,2291.31,249.39,541.62,6616.5,-4143.8,-0.6263,7,5.49,14.63,0.037,0.0244,3841,0,24,0.6193,30.0,5.6,False,0.0,2023-05-01,2023-04-01,2023,304,1.085526315785903,367.75,307.0769230769231,-0.032258064516129004,-0.041342598495473726,0.0,-0.0873362445414847
2023-05-15,71,P012,HAI_SKU_12,Haircare,East,E-commerce,None,274,272,303,6,13.57,19.08,189.33,5246.85,1132.13,245.77,769.66,4111.71,-3282.7,-0.7984,12,8.44,12.57,0.0069,0.0217,3167,10,20,0.7992,19.6,7.4,True,0.28,2023-05-01,2023-04-01,2023,304,0.9967105263125109,343.25,305.84615384615387,-0.08181818181818179,-0.3785672183178418,0.7142857142857142,-0.1408065618591935
2023-05-22,72,P012,HAI_SKU_12,Haircare,South,E-commerce,None,285,280,238,2,18.64,20.55,159.6,5872.71,2300.24,166.76,940.93,4436.32,-4844.32,-1.092,9,7.92,12.77,0.0149,0.0114,2979,0,14,0.742,29.1,7.4,False,0.0,2023-05-01,2023-04-01,2023,304,0.7828947368395299,303.0,308.9230769230769,-0.21452145214521456,0.07894768843133382,-0.25,0.015910898965791453
2023-05-29,73,P012,HAI_SKU_12,Haircare,East,E-commerce,HolidayPush,341,332,303,3,19.29,19.69,220.97,6736.39,895.16,261.04,483.03,5844.87,-2530.75,-0.433,3,7.05,14.71,0.0258,0.0112,1924,0,14,0.7514,32.0,7.6,False,0.0,2023-05-01,2023-04-01,2023,304,0.9967105263125109,293.5,313.3076923076923,0.2731092436974789,0.3175041475817795,-0.6666666666666667,0.1519185591229446
2023-06-05,74,P012,HAI_SKU_12,Haircare,West,Retail,None,331,323,311,6,20.18,21.23,183.04,7045.43,3519.63,288.5,337.77,6275.98,-4915.35,-0.7832,5,1.55,11.54,0.0223,0.021,2730,0,24,0.6456,39.8,8.1,False,0.0,2023-06-01,2023-04-01,2023,304,1.0230263157861086,288.75,323.61538461538464,0.0264026402640265,0.07375869779824007,0.6666666666666667,-0.2154996600951734
2023-06-12,75,P012,HAI_SKU_12,Haircare,Central,E-commerce,None,328,321,304,10,20.85,19.97,173.18,6567.48,3176.22,343.32,371.39,6338.4,-4120.01,-0.65,5,4.86,12.92,0.0194,0.0352,3121,0,9,0.6206,16.1,7.71,False,0.0,2023-06-01,2023-04-01,2023,304,0.9999999999967105,289.0,321.7692307692308,-0.022508038585209,0.009945857061367303,0.0,0.1195840554592722
2023-06-19,76,P012,HAI_SKU_12,Haircare,South,E-commerce,None,356,346,324,4,19.25,19.8,238.52,7072.65,2027.36,321.85,585.43,6237.0,-3770.29,-0.6045,4,3.71,13.42,0.0264,0.0127,3453,0,10,0.6456,34.2,6.29,False,0.0,2023-06-01,2023-04-01,2023,304,1.0657894736807048,310.5,320.7692307692308,0.06578947368421062,-0.015997728133282818,-0.19999999999999996,0.03869969040247678
2023-06-26,77,P012,HAI_SKU_12,Haircare,East,Wholesale,SummerSale,333,322,307,9,20.19,21.24,170.83,7090.0,1943.35,313.3,698.2,6198.33,-3846.52,-0.6206,5,11.25,17.54,0.0307,0.0314,3340,0,20,0.711,41.0,7.81,False,0.0,2023-06-01,2023-04-01,2023,304,1.0098684210493096,311.5,320.38461538461536,-0.05246913580246915,-0.006200096200096206,0.25,0.30700447093889704
2023-07-03,78,P012,HAI_SKU_12,Haircare,North,E-commerce,HolidayPush,307,305,241,6,20.56,19.94,213.06,6142.89,3900.46,369.38,310.55,4954.96,-5768.32,-1.1642,4,6.69,13.04,0.0034,0.0286,3331,0,14,0.7144,56.3,8.56,False,0.0,2023-07-01,2023-07-01,2023,304,0.7927631578921291,294.0,316.0,-0.21498371335504884,-0.2005975803159883,-0.19999999999999996,-0.2565564424173318
2023-07-10,79,P012,HAI_SKU_12,Haircare,West,E-commerce,None,303,291,251,1,19.91,18.76,177.25,5702.01,1496.66,254.2,845.49,4997.41,-3300.95,-0.6605,11,4.89,11.95,0.0366,0.0065,3585,0,17,0.7605,24.1,8.08,False,0.0,2023-07-01,2023-07-01,2023,304,0.8256578947341262,280.75,311.7692307692308,0.04149377593361003,0.008567173095241909,1.75,-0.08358895705521474
2023-07-17,80,P012,HAI_SKU_12,Haircare,West,Retail,None,370,362,342,12,20.78,20.69,261.22,7681.42,2529.8,540.16,636.1,7106.76,-4280.72,-0.6023,8,8.8,17.26,0.0211,0.0355,4194,0,25,0.6335,18.1,7.87,False,0.0,2023-07-01,2023-07-01,2023,304,1.1249999999962994,285.25,307.2307692307692,0.36254980079681265,0.42208864191651285,-0.2727272727272727,0.4443514644351467
2023-07-24,81,P012,HAI_SKU_12,Haircare,East,Retail,HolidayPush,269,257,253,0,20.6,19.45,180.5,5250.1,2358.16,166.75,283.39,5211.8,-2846.6,-0.5462,1,3.77,10.16,0.0432,0.0,2774,0,8,0.7047,70.8,6.65,False,0.0,2023-07-01,2023-07-01,2023,304,0.8322368421025256,271.75,296.0,-0.26023391812865493,-0.26664190151348854,-0.875,-0.41135573580533025
2023-07-31,82,P012,HAI_SKU_12,Haircare,North,Retail,SummerSale,289,283,266,0,19.01,20.71,152.88,6000.48,3604.64,139.46,757.05,5056.66,-5444.97,-1.0768,5,3.96,11.0,0.0181,0.0011,2679,0,11,0.6661,38.7,7.2,False,0.0,2023-07-01,2023-07-01,2023,304,0.8749999999971217,278.0,290.2307692307692,0.05138339920948609,-0.029767067040178175,4.0,0.08267716535433078
2023-08-07,83,P012,HAI_SKU_12,Haircare,South,Retail,None,335,324,280,4,19.88,19.6,221.77,6588.18,3390.01,134.64,406.65,5566.4,-4953.08,-0.8898,2,3.67,12.61,0.0306,0.0169,4563,0,23,0.6644,13.4,7.61,False,0.0,2023-08-01,2023-07-01,2023,304,0.9210526315759177,285.25,286.38461538461536,0.05263157894736836,0.10080567014590658,-0.6,0.14636363636363625
2023-08-14,84,P012,HAI_SKU_12,Haircare,North,E-commerce,None,291,286,254,2,20.44,20.98,166.16,6121.8,2012.36,290.05,387.79,5191.76,-3620.24,-0.6973,9,6.85,12.44,0.0144,0.0101,3172,0,19,0.8422,33.3,6.3,False,0.0,2023-08-01,2023-07-01,2023,304,0.8355263157867253,263.25,282.61538461538464,-0.09285714285714286,-0.0673038229376256,3.5,-0.013481363996827866
2023-08-21,85,P012,HAI_SKU_12,Haircare,South,Wholesale,None,275,265,242,5,19.68,18.76,164.45,5175.44,1412.34,191.19,590.1,4762.56,-2606.51,-0.5473,3,6.71,11.69,0.0337,0.0207,3684,0,10,0.6918,30.8,5.48,False,0.0,2023-08-01,2023-07-01,2023,304,0.7960526315763288,260.5,282.9230769230769,-0.047244094488189003,-0.08266946083794313,-0.6666666666666667,-0.060289389067524124
2023-08-28,86,P012,HAI_SKU_12,Haircare,North,Retail,None,346,337,328,4,18.9,20.01,231.47,6946.61,3066.96,144.23,958.94,6199.2,-4917.54,-0.7933,12,6.74,14.73,0.0242,0.0147,2592,0,18,0.7586,10.6,4.98,False,0.0,2023-08-01,2023-07-01,2023,304,1.0789473684175035,276.0,284.84615384615387,0.3553719008264462,0.30165289256198324,3.0,0.26005132591958957
